,date,team,against,home,goalie,dec,SA,SV,TOI
365,2013-03-26,CGY,CHI,@,Miikka Kiprusoff,L,35,33,58:29
366,2013-03-29,CHI,ANA,h,Ray Emery,L,24,22,58:34
367,2013-03-29,ANA,CHI,@,Jonas Hiller,W,26,25,60:00
368,2013-04-01,CHI,NSH,h,Corey Crawford,W,27,25,65:00
369,2013-04-01,NSH,CHI,@,Pekka Rinne,O,40,38,65:00
370,2013-04-04,CHI,STL,h,Corey Crawford,O,22,19,65:00
371,2013-04-04,STL,CHI,@,Brian Elliott,W,36,33,65:00
372,2013-04-07,CHI,NSH,h,Ray Emery,W,22,19,60:00
373,2013-04-07,NSH,CHI,@,Pekka Rinne,L,39,35,59:25
374,2013-04-12,CHI,DET,h,Corey Crawford,W,29,27,65:00
375,2013-04-12,DET,CHI,@,Jimmy Howard,O,28,26,64:48
376,2013-04-15,CHI,DAL,h,Ray Emery,W,18,16,59:52
377,2013-04-15,DAL,CHI,@,Richard Bachman,L,27,23,57:38
378,2013-04-19,CHI,NSH,h,Corey Crawford,W,27,23,60:30
379,2013-04-19,NSH,CHI,@,Pekka Rinne,O,30,25,60:49
380,2013-04-20,CHI,PHX,h,Corey Crawford,O,31,29,64:58
381,2013-04-20,PHX,CHI,@,Mike Smith,W,38,36,65:00
382,2013-04-26,CHI,CGY,h,Corey Crawford,W,26,25,60:00
383,2013-04-26,CGY,CHI,@,Joey MacDonald,L,38,35,59:17
384,2013-01-19,DAL,PHX,h,Kari Lehtonen,W,40,37,59:55
385,2013-01-19,PHX,DAL,@,Mike Smith,L,26,22,58:53
386,2013-01-24,DAL,CHI,h,Kari Lehtonen,O,41,38,61:41
387,2013-01-24,CHI,DAL,@,Corey Crawford,W,23,21,61:41
388,2013-01-26,DAL,STL,h,Cristopher Nilstorp,L,29,25,52:01
389,2013-01-26,STL,DAL,@,Jaroslav Halak,W,23,20,60:00
390,2013-02-01,DAL,PHX,h,Kari Lehtonen,W,34,31,64:42
391,2013-02-01,PHX,DAL,@,Mike Smith,O,24,21,65:00
392,2013-02-08,DAL,ANA,h,Kari Lehtonen,W,21,20,60:00
393,2013-02-08,ANA,DAL,@,Viktor Fasth,\,12,11,38:50
394,2013-02-17,DAL,CGY,h,Richard Bachman,L,26,22,58:24
395,2013-02-17,CGY,DAL,@,Joey MacDonald,W,30,27,59:56
396,2013-02-21,DAL,VAN,h,Cristopher Nilstorp,L,22,18,60:00
397,2013-02-21,VAN,DAL,@,Cory Schneider,W,25,22,60:00
398,2013-02-23,DAL,SJS,h,Cristopher Nilstorp,W,32,31,60:00
399,2013-02-23,SJS,DAL,@,Antti Niemi,L,28,25,58:35
400,2013-02-28,DAL,EDM,h,Kari Lehtonen,L,38,33,59:57
401,2013-02-28,EDM,DAL,@,Devan Dubnyk,W,34,33,60:00
402,2013-03-03,DAL,STL,h,Kari Lehtonen,W,26,25,60:00
403,2013-03-03,STL,DAL,@,Brian Elliott,L,27,23,59:08
404,2013-03-12,DAL,NSH,h,Kari Lehtonen,L,21,17,60:00
405,2013-03-12,NSH,DAL,@,Pekka Rinne,W,32,32,60:00
406,2013-03-14,DAL,ANA,h,Kari Lehtonen,O,30,29,65:00
407,2013-03-14,ANA,DAL,@,Jonas Hiller,W,34,33,65:00
408,2013-03-16,DAL,CHI,h,Richard Bachman,\,17,13,31:59
409,2013-03-16,CHI,DAL,@,Corey Crawford,W,19,18,60:00
410,2013-03-18,DAL,CGY,h,Kari Lehtonen,W,19,16,60:00
411,2013-03-18,CGY,DAL,@,Joey MacDonald,L,24,20,58:35
412,2013-03-23,DAL,COL,h,Kari Lehtonen,W,35,33,60:00
413,2013-03-23,COL,DAL,@,Jean-Sebastien Giguere,\,16,15,35:23
414,2013-03-25,DAL,MIN,h,Kari Lehtonen,L,41,35,59:12
415,2013-03-25,MIN,DAL,@,Niklas Backstrom,W,26,22,60:00
416,2013-03-29,DAL,MIN,h,Kari Lehtonen,\,33,30,57:28
417,2013-03-29,MIN,DAL,@,Matt Hackett,L,33,28,59:12
418,2013-03-31,DAL,LAK,h,Kari Lehtonen,L,40,37,59:03
419,2013-03-31,LAK,DAL,@,Jonathan Bernier,W,15,13,59:57
420,2013-04-01,DAL,ANA,h,Kari Lehtonen,L,29,26,59:15
421,2013-04-01,ANA,DAL,@,Viktor Fasth,W,26,26,60:00
422,2013-04-09,DAL,LAK,h,Richard Bachman,W,22,22,45:42
423,2013-04-09,LAK,DAL,@,Jonathan Quick,L,31,26,60:00
424,2013-04-13,DAL,SJS,h,Richard Bachman,W,32,31,60:00
425,2013-04-13,SJS,DAL,@,Antti Niemi,L,19,17,58:34
426,2013-04-18,DAL,VAN,h,Kari Lehtonen,W,38,37,60:00
427,2013-04-18,VAN,DAL,@,Cory Schneider,L,30,25,60:00
428,2013-04-25,DAL,CBJ,h,Kari Lehtonen,L,35,32,58:49
429,2013-04-25,CBJ,DAL,@,Sergei Bobrovsky,W,32,31,59:56
430,2013-04-27,DAL,DET,h,Richard Bachman,L,37,34,60:00
431,2013-04-27,DET,DAL,@,Jimmy Howard,W,17,17,60:00
432,2013-01-22,DET,DAL,h,Jimmy Howard,L,32,30,58:17
433,2013-01-22,DAL,DET,@,Kari Lehtonen,W,40,39,60:00
434,2013-01-25,DET,MIN,h,Jimmy Howard,W,26,23,59:56
435,2013-01-25,MIN,DET,@,Josh Harding,L,27,22,57:21
436,2013-01-29,DET,DAL,h,Jimmy Howard,W,26,25,59:50
437,2013-01-29,DAL,DET,@,Kari Lehtonen,L,25,21,55:15
438,2013-02-01,DET,STL,h,Jimmy Howard,W,26,23,59:53
439,2013-02-01,STL,DET,@,Brian Elliott,L,19,17,42:59
440,2013-02-05,DET,CGY,h,Jimmy Howard,L,23,19,59:56
441,2013-02-05,CGY,DET,@,Miikka Kiprusoff,W,20,19,40:00
442,2013-02-09,DET,EDM,h,Jimmy Howard,W,24,23,59:59
443,2013-02-09,EDM,DET,@,Nikolai Khabibulin,L,30,28,57:34
444,2013-02-10,DET,LAK,h,Jimmy Howard,W,47,45,60:00
445,2013-02-10,LAK,DET,@,Jonathan Quick,L,31,28,59:49
446,2013-02-13,DET,STL,h,Jimmy Howard,O,25,21,60:51
447,2013-02-13,STL,DET,@,Jake Allen,W,18,15,60:52
448,2013-02-15,DET,ANA,h,Jimmy Howard,L,36,32,59:16
449,2013-02-15,ANA,DET,@,Viktor Fasth,W,28,26,59:50
450,2013-02-21,DET,CBJ,h,Jimmy Howard,L,24,21,59:35
451,2013-02-21,CBJ,DET,@,Sergei Bobrovsky,W,30,28,60:00
452,2013-02-23,DET,NSH,h,Jimmy Howard,W,33,33,60:00
453,2013-02-23,NSH,DET,@,Pekka Rinne,L,27,23,59:42
454,2013-02-24,DET,VAN,h,Jimmy Howard,W,21,18,59:56
455,2013-02-24,VAN,DET,@,Roberto Luongo,L,28,20,60:00
456,2013-03-03,DET,CHI,h,Jimmy Howard,O,33,32,65:00
457,2013-03-03,CHI,DET,@,Corey Crawford,W,33,32,65:00
458,2013-03-05,DET,COL,h,Jimmy Howard,W,37,36,60:00
459,2013-03-05,COL,DET,@,Jean-Sebastien Giguere,L,33,31,58:08
460,2013-03-07,DET,EDM,h,Jimmy Howard,W,22,22,60:00
461,2013-03-07,EDM,DET,@,Devan Dubnyk,L,27,25,58:55
462,2013-03-10,DET,CBJ,h,Jimmy Howard,O,21,19,65:00
463,2013-03-10,CBJ,DET,@,Sergei Bobrovsky,W,23,21,65:00
464,2013-03-20,DET,MIN,h,Jimmy Howard,L,19,15,59:59
465,2013-03-20,MIN,DET,@,Niklas Backstrom,W,38,36,59:57
466,2013-03-31,DET,CHI,h,Jonas Gustavsson,\,12,9,36:08
467,2013-03-31,CHI,DET,@,Corey Crawford,W,34,33,60:00
468,2013-04-01,DET,COL,h,Jimmy Howard,W,24,22,59:54
469,2013-04-01,COL,DET,@,Semyon Varlamov,L,13,10,29:54
470,2013-04-07,DET,STL,h,Jimmy Howard,L,25,24,58:36
471,2013-04-07,STL,DET,@,Brian Elliott,W,28,28,60:00
472,2013-04-11,DET,SJS,h,Jimmy Howard,O,30,28,64:46
473,2013-04-11,SJS,DET,@,Antti Niemi,W,29,27,64:52
474,2013-04-22,DET,PHX,h,Jimmy Howard,W,34,34,60:00
475,2013-04-22,PHX,DET,@,Mike Smith,L,22,19,58:51
476,2013-04-24,DET,LAK,h,Jimmy Howard,W,24,23,60:00
477,2013-04-24,LAK,DET,@,Jonathan Quick,L,36,33,59:18
478,2013-04-25,DET,NSH,h,Jimmy Howard,W,22,20,60:00
479,2013-04-25,NSH,DET,@,Chris Mason,L,38,33,60:00
480,2013-01-22,EDM,SJS,h,Yann Danis,\,14,14,40:00
481,2013-01-22,SJS,EDM,@,Antti Niemi,W,29,26,60:00
482,2013-01-24,EDM,LAK,h,Devan Dubnyk,W,31,30,61:05
483,2013-01-24,LAK,EDM,@,Jonathan Quick,O,39,37,63:01
484,2013-01-28,EDM,COL,h,Devan Dubnyk,W,38,37,59:42
485,2013-01-28,COL,EDM,@,Semyon Varlamov,L,26,23,59:08
486,2013-02-04,EDM,VAN,h,Devan Dubnyk,O,40,37,64:33
487,2013-02-04,VAN,EDM,@,Roberto Luongo,W,25,23,64:40
488,2013-02-06,EDM,DAL,h,Devan Dubnyk,O,28,25,61:37
489,2013-02-06,DAL,EDM,@,Kari Lehtonen,W,29,27,61:46
490,2013-02-12,EDM,DAL,h,Devan Dubnyk,L,29,25,60:00
491,2013-02-12,DAL,EDM,@,Kari Lehtonen,W,36,35,60:00
492,2013-02-16,EDM,COL,h,Nikolai Khabibulin,W,17,16,40:00
493,2013-02-16,COL,EDM,@,Semyon Varlamov,L,55,50,59:06
494,2013-02-19,EDM,LAK,h,Nikolai Khabibulin,L,37,35,59:28
495,2013-02-19,LAK,EDM,@,Jonathan Quick,W,24,23,60:00
496,2013-02-21,EDM,MIN,h,Devan Dubnyk,L,28,25,59:13
497,2013-02-21,MIN,EDM,@,Niklas Backstrom,W,28,27,60:00
498,2013-02-23,EDM,PHX,h,Nikolai Khabibulin,W,36,34,64:57
499,2013-02-23,PHX,EDM,@,Mike Smith,O,43,41,64:54
500,2013-03-15,EDM,DET,h,Devan Dubnyk,O,28,25,63:21
501,2013-03-15,DET,EDM,@,Jimmy Howard,W,32,30,63:29
502,2013-03-17,EDM,NSH,h,Devan Dubnyk,W,31,29,60:00
503,2013-03-17,NSH,EDM,@,Pekka Rinne,L,21,18,57:25
504,2013-03-20,EDM,SJS,h,Devan Dubnyk,O,34,31,65:00
505,2013-03-20,SJS,EDM,@,Antti Niemi,W,27,24,64:53
506,2013-03-23,EDM,STL,h,Nikolai Khabibulin,L,25,22,60:00
507,2013-03-23,STL,EDM,@,Jaroslav Halak,W,19,19,60:00
508,2013-03-28,EDM,CBJ,h,Nikolai Khabibulin,\,21,17,40:27
509,2013-03-28,CBJ,EDM,@,Sergei Bobrovsky,L,24,19,59:16
510,2013-03-30,EDM,VAN,h,Devan Dubnyk,W,23,23,60:00
511,2013-03-30,VAN,EDM,@,Roberto Luongo,\,22,20,57:33
512,2013-04-01,EDM,CGY,h,Devan Dubnyk,W,34,33,60:00
513,2013-04-01,CGY,EDM,@,Joey MacDonald,\,14,13,43:32
514,2013-04-10,EDM,PHX,h,Devan Dubnyk,L,32,29,57:39
515,2013-04-10,PHX,EDM,@,Mike Smith,W,30,29,59:39
516,2013-04-13,EDM,CGY,h,Nikolai Khabibulin,L,38,34,60:00
517,2013-04-13,CGY,EDM,@,Joey MacDonald,W,29,28,59:49
518,2013-04-16,EDM,MIN,h,Devan Dubnyk,L,30,25,57:33
519,2013-04-16,MIN,EDM,@,Niklas Backstrom,W,19,16,60:00
520,2013-04-21,EDM,ANA,h,Devan Dubnyk,L,30,27,58:01
521,2013-04-21,ANA,EDM,@,Jonas Hiller,W,28,27,59:37
522,2013-04-22,EDM,ANA,h,Nikolai Khabibulin,L,28,25,60:00
523,2013-04-22,ANA,EDM,@,Viktor Fasth,W,24,24,59:48
524,2013-04-24,EDM,CHI,h,Devan Dubnyk,L,29,26,59:06
525,2013-04-24,CHI,EDM,@,Corey Crawford,\,14,14,46:11
526,2013-04-27,EDM,VAN,h,Devan Dubnyk,W,30,28,60:00
527,2013-04-27,VAN,EDM,@,Roberto Luongo,L,37,30,59:55
528,2013-01-19,FLA,CAR,h,Jose Theodore,W,42,41,59:56
529,2013-01-19,CAR,FLA,@,Dan Ellis,\,13,12,39:58
530,2013-01-24,FLA,OTT,h,Jose Theodore,L,36,34,58:55
531,2013-01-24,OTT,FLA,@,Craig Anderson,W,26,25,60:00
532,2013-01-26,FLA,PHI,h,Scott Clemmensen,\,17,13,40:00
533,2013-01-26,PHI,FLA,@,Ilya Bryzgalov,W,31,30,60:00
534,2013-01-31,FLA,WPG,h,Jose Theodore,W,25,22,59:51
535,2013-01-31,WPG,FLA,@,Ondrej Pavelec,L,33,28,59:27
536,2013-02-12,FLA,WSH,h,Scott Clemmensen,O,29,23,60:32
537,2013-02-12,WSH,FLA,@,Braden Holtby,W,32,27,60:27
538,2013-02-14,FLA,MTL,h,Jose Theodore,O,32,31,62:09
539,2013-02-14,MTL,FLA,@,Carey Price,W,26,26,62:10
540,2013-02-16,FLA,TBL,h,Jose Theodore,O,36,30,60:59
541,2013-02-16,TBL,FLA,@,Anders Lindback,W,30,25,60:36
542,2013-02-18,FLA,TOR,h,Jose Theodore,L,33,30,59:48
543,2013-02-18,TOR,FLA,@,Ben Scrivens,W,37,37,60:00
544,2013-02-24,FLA,BOS,h,Jacob Markstrom,L,31,28,59:09
545,2013-02-24,BOS,FLA,@,Tuukka Rask,W,35,34,60:00
546,2013-02-26,FLA,PIT,h,Jose Theodore,\,19,15,39:58
547,2013-02-26,PIT,FLA,@,Marc-Andre Fleury,L,13,12,30:03
548,2013-02-28,FLA,BUF,h,Jose Theodore,O,15,15,48:14
549,2013-02-28,BUF,FLA,@,Ryan Miller,W,43,40,64:33
550,2013-03-03,FLA,CAR,h,Scott Clemmensen,L,24,21,58:28
551,2013-03-03,CAR,FLA,@,Dan Ellis,\,21,19,31:04
552,2013-03-05,FLA,WPG,h,Jacob Markstrom,W,31,30,60:00
553,2013-03-05,WPG,FLA,@,Ondrej Pavelec,L,26,22,60:00
554,2013-03-08,FLA,WPG,h,Jacob Markstrom,O,28,25,64:19
555,2013-03-08,WPG,FLA,@,Ondrej Pavelec,W,40,38,64:19
556,2013-03-10,FLA,MTL,h,Jacob Markstrom,L,38,33,60:00
557,2013-03-10,MTL,FLA,@,Peter Budaj,W,16,14,59:53
558,2013-03-12,FLA,TBL,h,Jacob Markstrom,L,13,10,59:08
559,2013-03-12,TBL,FLA,@,Anders Lindback,W,39,37,60:00
560,2013-03-16,FLA,NYI,h,Scott Clemmensen,L,25,21,58:30
561,2013-03-16,NYI,FLA,@,Evgeni Nabokov,W,30,27,60:00
562,2013-03-28,FLA,BUF,h,Jacob Markstrom,W,40,36,64:46
563,2013-03-28,BUF,FLA,@,Ryan Miller,O,40,36,64:57
564,2013-03-30,FLA,NJD,h,Jacob Markstrom,W,26,24,60:39
565,2013-03-30,NJD,FLA,@,Martin Brodeur,O,30,27,61:40
566,2013-04-06,FLA,WSH,h,Jacob Markstrom,L,31,27,58:17
567,2013-04-06,WSH,FLA,@,Braden Holtby,W,30,27,59:57
568,2013-04-07,FLA,OTT,h,Scott Clemmensen,W,41,40,60:00
569,2013-04-07,OTT,FLA,@,Craig Anderson,L,17,15,59:00
570,2013-04-13,FLA,PIT,h,Jacob Markstrom,L,21,19,59:57
571,2013-04-13,PIT,FLA,@,Marc-Andre Fleury,W,26,25,60:00
572,2013-04-23,FLA,NYR,h,Jacob Markstrom,W,38,36,59:54
573,2013-04-23,NYR,FLA,@,Henrik Lundqvist,L,15,13,58:38
574,2013-04-25,FLA,TOR,h,Jacob Markstrom,L,17,13,60:00
575,2013-04-25,TOR,FLA,@,James Reimer,W,34,34,60:00
576,2013-01-19,LAK,CHI,h,Jonathan Quick,L,22,17,59:17
577,2013-01-19,CHI,LAK,@,Corey Crawford,W,21,19,59:53
578,2013-01-28,LAK,VAN,h,Jonathan Quick,W,23,21,64:16
579,2013-01-28,VAN,LAK,@,Roberto Luongo,O,28,26,65:00
580,2013-01-31,LAK,NSH,h,Jonathan Quick,O,14,13,64:57
581,2013-01-31,NSH,LAK,@,Pekka Rinne,W,24,23,65:00
582,2013-02-15,LAK,CBJ,h,Jonathan Bernier,W,13,12,59:57
583,2013-02-15,CBJ,LAK,@,Sergei Bobrovsky,L,22,20,58:41
584,2013-02-23,LAK,COL,h,Jonathan Quick,W,24,23,60:00
585,2013-02-23,COL,LAK,@,Semyon Varlamov,L,26,22,60:00
586,2013-02-25,LAK,ANA,h,Jonathan Quick,W,26,24,59:59
587,2013-02-25,ANA,LAK,@,Viktor Fasth,L,24,20,58:30
588,2013-02-27,LAK,DET,h,Jonathan Bernier,W,33,32,60:00
589,2013-02-27,DET,LAK,@,Jimmy Howard,L,29,27,59:08
590,2013-03-04,LAK,NSH,h,Jonathan Bernier,W,19,18,60:00
591,2013-03-04,NSH,LAK,@,Pekka Rinne,L,13,8,50:51
592,2013-03-05,LAK,STL,h,Jonathan Quick,W,6,5,38:46
593,2013-03-05,STL,LAK,@,Jaroslav Halak,L,21,16,46:09
594,2013-03-07,LAK,DAL,h,Jonathan Quick,L,21,17,59:37
595,2013-03-07,DAL,LAK,@,Kari Lehtonen,W,33,31,60:00
596,2013-03-09,LAK,CGY,h,Jonathan Quick,W,19,17,60:00
597,2013-03-09,CGY,LAK,@,Miikka Kiprusoff,L,22,16,48:22
598,2013-03-11,LAK,CGY,h,Jonathan Quick,W,24,23,60:00
599,2013-03-11,CGY,LAK,@,Joey MacDonald,L,21,19,59:20
600,2013-03-16,LAK,SJS,h,Jonathan Bernier,W,22,20,60:00
601,2013-03-16,SJS,LAK,@,Antti Niemi,L,18,14,33:45
602,2013-03-18,LAK,PHX,h,Jonathan Quick,W,27,27,59:56
603,2013-03-18,PHX,LAK,@,Mike Smith,L,22,18,47:21
604,2013-03-19,LAK,PHX,h,Jonathan Bernier,W,42,40,60:00
605,2013-03-19,PHX,LAK,@,Mike Smith,L,29,26,59:09
606,2013-03-21,LAK,DAL,h,Jonathan Quick,L,21,19,58:47
607,2013-03-21,DAL,LAK,@,Kari Lehtonen,W,40,40,60:00
608,2013-03-23,LAK,VAN,h,Jonathan Quick,L,13,12,58:56
609,2013-03-23,VAN,LAK,@,Cory Schneider,W,20,20,60:00
610,2013-04-04,LAK,MIN,h,Jonathan Bernier,W,23,23,60:00
611,2013-04-04,MIN,LAK,@,Darcy Kuemper,\,12,11,56:53
612,2013-04-06,LAK,EDM,h,Jonathan Quick,W,24,23,59:52
613,2013-04-06,EDM,LAK,@,Devan Dubnyk,L,38,35,58:23
614,2013-04-11,LAK,COL,h,Jonathan Quick,W,28,26,64:55
615,2013-04-11,COL,LAK,@,Sami Aittokallio,\,25,23,49:20
616,2013-04-13,LAK,ANA,h,Jonathan Quick,W,20,19,60:00
617,2013-04-13,ANA,LAK,@,Viktor Fasth,L,18,16,59:16
618,2013-04-18,LAK,CBJ,h,Jonathan Quick,W,21,20,60:00
619,2013-04-18,CBJ,LAK,@,Sergei Bobrovsky,L,23,21,58:45
620,2013-04-21,LAK,DAL,h,Jonathan Quick,W,27,24,64:08
621,2013-04-21,DAL,LAK,@,Kari Lehtonen,O,31,27,64:08
622,2013-04-27,LAK,SJS,h,Jonathan Quick,W,25,23,59:56
623,2013-04-27,SJS,LAK,@,Antti Niemi,L,27,24,58:40
624,2013-01-19,MIN,COL,h,Niklas Backstrom,W,27,25,59:37
625,2013-01-19,COL,MIN,@,Semyon Varlamov,L,35,31,58:36
626,2013-01-20,MIN,DAL,h,Josh Harding,W,24,24,59:42
627,2013-01-20,DAL,MIN,@,Cristopher Nilstorp,L,32,31,58:56
628,2013-01-22,MIN,NSH,h,Niklas Backstrom,L,26,23,59:24
629,2013-01-22,NSH,MIN,@,Chris Mason,W,30,29,60:00
630,2013-01-29,MIN,CBJ,h,Niklas Backstrom,W,19,17,60:00
631,2013-01-29,CBJ,MIN,@,Steve Mason,L,26,23,58:37
632,2013-01-30,MIN,CHI,h,Niklas Backstrom,W,28,28,58:15
633,2013-01-30,CHI,MIN,@,Corey Crawford,O,25,23,65:00
634,2013-02-07,MIN,VAN,h,Niklas Backstrom,L,16,12,39:41
635,2013-02-07,VAN,MIN,@,Cory Schneider,W,23,22,59:45
636,2013-02-09,MIN,NSH,h,Niklas Backstrom,W,26,25,64:21
637,2013-02-09,NSH,MIN,@,Chris Mason,O,32,30,64:21
638,2013-02-14,MIN,COL,h,Niklas Backstrom,O,32,29,65:00
639,2013-02-14,COL,MIN,@,Jean-Sebastien Giguere,W,29,26,64:56
640,2013-02-17,MIN,DET,h,Darcy Kuemper,W,31,29,60:00
641,2013-02-17,DET,MIN,@,Petr Mrazek,L,24,21,59:09
642,2013-02-26,MIN,CGY,h,Niklas Backstrom,W,21,20,60:24
643,2013-02-26,CGY,MIN,@,Joey MacDonald,O,30,28,60:27
644,2013-03-03,MIN,EDM,h,Niklas Backstrom,W,21,19,59:56
645,2013-03-03,EDM,MIN,@,Devan Dubnyk,L,43,39,57:03
646,2013-03-10,MIN,VAN,h,Niklas Backstrom,W,27,25,60:00
647,2013-03-10,VAN,MIN,@,Cory Schneider,L,32,28,57:59
648,2013-03-12,MIN,ANA,h,Niklas Backstrom,L,21,19,59:22
649,2013-03-12,ANA,MIN,@,Jonas Hiller,W,31,30,60:00
650,2013-03-14,MIN,COL,h,Niklas Backstrom,W,32,29,59:54
651,2013-03-14,COL,MIN,@,Semyon Varlamov,L,39,35,58:58
652,2013-03-23,MIN,SJS,h,Niklas Backstrom,W,33,33,60:00
653,2013-03-23,SJS,MIN,@,Antti Niemi,L,24,22,58:00
654,2013-03-27,MIN,PHX,h,Niklas Backstrom,W,27,24,62:38
655,2013-03-27,PHX,MIN,@,Jason LaBarbera,O,37,33,62:43
656,2013-03-30,MIN,LAK,h,Niklas Backstrom,W,31,28,64:45
657,2013-03-30,LAK,MIN,@,Jonathan Quick,O,28,25,64:44
658,2013-04-01,MIN,STL,h,Niklas Backstrom,L,24,20,59:35
659,2013-04-01,STL,MIN,@,Brian Elliott,W,20,19,40:13
660,2013-04-09,MIN,CHI,h,Niklas Backstrom,L,31,30,58:43
661,2013-04-09,CHI,MIN,@,Ray Emery,W,20,20,60:00
662,2013-04-11,MIN,STL,h,Niklas Backstrom,L,20,18,58:44
663,2013-04-11,STL,MIN,@,Brian Elliott,W,23,23,60:00
664,2013-04-13,MIN,CBJ,h,Niklas Backstrom,O,22,20,65:00
665,2013-04-13,CBJ,MIN,@,Sergei Bobrovsky,W,41,39,65:00
666,2013-04-21,MIN,CGY,h,Niklas Backstrom,L,23,20,59:26
667,2013-04-21,CGY,MIN,@,Joey MacDonald,W,35,34,60:00
668,2013-04-23,MIN,LAK,h,Niklas Backstrom,W,23,22,60:00
669,2013-04-23,LAK,MIN,@,Jonathan Bernier,L,25,23,59:21
670,2013-04-26,MIN,EDM,h,Josh Harding,\,12,9,41:19
671,2013-04-26,EDM,MIN,@,Nikolai Khabibulin,W,39,38,60:00
672,2013-01-19,MTL,TOR,h,Carey Price,L,26,24,58:53
673,2013-01-19,TOR,MTL,@,Ben Scrivens,W,22,21,60:00
674,2013-01-22,MTL,FLA,h,Carey Price,W,28,27,59:42
675,2013-01-22,FLA,MTL,@,Scott Clemmensen,L,33,29,60:00
676,2013-01-27,MTL,NJD,h,Carey Price,W,25,22,64:22
677,2013-01-27,NJD,MTL,@,Martin Brodeur,O,32,28,64:21
678,2013-01-29,MTL,WPG,h,Carey Price,W,21,18,60:00
679,2013-01-29,WPG,MTL,@,Ondrej Pavelec,L,26,22,59:21
680,2013-02-02,MTL,BUF,h,Carey Price,W,31,30,59:45
681,2013-02-02,BUF,MTL,@,Ryan Miller,L,21,17,40:00
682,2013-02-03,MTL,OTT,h,Carey Price,W,33,32,60:00
683,2013-02-03,OTT,MTL,@,Craig Anderson,L,32,30,58:31
684,2013-02-06,MTL,BOS,h,Carey Price,L,23,21,59:06
685,2013-02-06,BOS,MTL,@,Tuukka Rask,W,21,20,60:00
686,2013-02-09,MTL,TOR,h,Carey Price,L,28,22,60:00
687,2013-02-09,TOR,MTL,@,James Reimer,W,37,37,60:00
688,2013-02-16,MTL,PHI,h,Peter Budaj,W,19,18,60:00
689,2013-02-16,PHI,MTL,@,Brian Boucher,L,28,25,59:09
690,2013-02-18,MTL,CAR,h,Peter Budaj,W,19,19,59:44
691,2013-02-18,CAR,MTL,@,Cam Ward,L,26,23,60:00
692,2013-02-21,MTL,NYI,h,Carey Price,O,25,21,63:12
693,2013-02-21,NYI,MTL,@,Evgeni Nabokov,W,33,30,63:12
694,2013-02-23,MTL,NYR,h,Carey Price,W,17,17,60:00
695,2013-02-23,NYR,MTL,@,Martin Biron,L,18,15,60:00
696,2013-03-02,MTL,PIT,h,Carey Price,O,36,29,60:52
697,2013-03-02,PIT,MTL,@,Tomas Vokoun,W,39,33,60:52
698,2013-03-13,MTL,OTT,h,Carey Price,W,32,29,64:50
699,2013-03-13,OTT,MTL,@,Robin Lehner,O,45,42,65:00
700,2013-03-19,MTL,BUF,h,Carey Price,O,21,18,62:16
701,2013-03-19,BUF,MTL,@,Jhonas Enroth,W,34,32,62:16
702,2013-03-23,MTL,BUF,h,Carey Price,L,18,16,58:37
703,2013-03-23,BUF,MTL,@,Ryan Miller,W,39,38,60:00
704,2013-03-30,MTL,NYR,h,Carey Price,W,34,34,60:00
705,2013-03-30,NYR,MTL,@,Martin Biron,L,26,23,60:00
706,2013-04-01,MTL,CAR,h,Carey Price,W,19,18,59:57
707,2013-04-01,CAR,MTL,@,Justin Peters,L,28,25,58:54
708,2013-04-04,MTL,WPG,h,Peter Budaj,W,34,33,59:46
709,2013-04-04,WPG,MTL,@,Ondrej Pavelec,L,24,20,60:00
710,2013-04-06,MTL,BOS,h,Carey Price,W,27,26,60:00
711,2013-04-06,BOS,MTL,@,Tuukka Rask,L,29,27,59:03
712,2013-04-09,MTL,WSH,h,Carey Price,L,27,24,59:17
713,2013-04-09,WSH,MTL,@,Michal Neuvirth,W,29,27,60:00
714,2013-04-15,MTL,PHI,h,Carey Price,L,29,23,39:36
715,2013-04-15,PHI,MTL,@,Ilya Bryzgalov,W,28,25,60:00
716,2013-04-18,MTL,TBL,h,Carey Price,W,34,32,59:47
717,2013-04-18,TBL,MTL,@,Ben Bishop,L,35,32,59:45
718,2013-04-20,MTL,WSH,h,Carey Price,L,25,20,60:00
719,2013-04-20,WSH,MTL,@,Braden Holtby,W,36,35,60:00
720,2013-01-19,NSH,CBJ,h,Pekka Rinne,O,28,26,65:00
721,2013-01-19,CBJ,NSH,@,Sergei Bobrovsky,W,34,32,65:00
722,2013-01-21,NSH,STL,h,Pekka Rinne,O,39,36,64:56
723,2013-01-21,STL,NSH,@,Jaroslav Halak,\,11,8,32:53
724,2013-02-07,NSH,LAK,h,Pekka Rinne,W,32,32,60:00
725,2013-02-07,LAK,NSH,@,Jonathan Quick,L,14,11,60:00
726,2013-02-10,NSH,CHI,h,Pekka Rinne,L,27,24,60:00
727,2013-02-10,CHI,NSH,@,Corey Crawford,W,17,17,60:00
728,2013-02-12,NSH,SJS,h,Pekka Rinne,W,25,25,62:08
729,2013-02-12,SJS,NSH,@,Antti Niemi,O,25,24,62:08
730,2013-02-14,NSH,PHX,h,Pekka Rinne,W,19,19,60:00
731,2013-02-14,PHX,NSH,@,Mike Smith,L,29,26,60:00
732,2013-02-16,NSH,ANA,h,Pekka Rinne,O,22,20,65:00
733,2013-02-16,ANA,NSH,@,Viktor Fasth,W,34,32,65:00
