,date,team,against,home,goalie,dec,SA,SV,TOI
743,2016-10-22,CBJ,DAL,@,Sergei Bobrovsky,W,32,32,60:00
744,2016-10-25,DAL,WPG,h,Antti Niemi,W,30,28,59:53
745,2016-10-25,WPG,DAL,@,Michael Hutchinson,L,26,23,58:56
746,2016-11-03,DAL,STL,h,Antti Niemi,W,30,28,59:56
747,2016-11-03,STL,DAL,@,Jake Allen,L,26,21,59:43
748,2016-11-05,DAL,CHI,h,Antti Niemi,L,32,29,58:11
749,2016-11-05,CHI,DAL,@,Corey Crawford,W,33,31,60:00
750,2016-11-15,DAL,NJD,h,Antti Niemi,O,33,31,60:44
751,2016-11-15,NJD,DAL,@,Cory Schneider,W,24,23,60:44
752,2016-11-17,DAL,COL,h,Kari Lehtonen,W,36,34,60:00
753,2016-11-17,COL,DAL,@,Semyon Varlamov,L,22,19,59:03
754,2016-11-19,DAL,EDM,h,Antti Niemi,,16,15,33:43
755,2016-11-19,EDM,DAL,@,Cam Talbot,W,33,31,60:00
756,2016-11-21,DAL,MIN,h,Antti Niemi,W,29,27,61:23
757,2016-11-21,MIN,DAL,@,Darcy Kuemper,O,32,29,61:23
758,2016-11-25,DAL,VAN,h,Antti Niemi,W,31,30,60:00
759,2016-11-25,VAN,DAL,@,Ryan Miller,L,28,26,58:37
760,2016-12-06,DAL,CGY,h,Kari Lehtonen,L,20,18,58:37
761,2016-12-06,CGY,DAL,@,Chad Johnson,W,30,29,60:00
762,2016-12-08,DAL,NSH,h,Kari Lehtonen,W,36,34,60:00
763,2016-12-08,NSH,DAL,@,Marek Mazanec,,19,18,34:13
764,2016-12-13,DAL,ANA,h,Antti Niemi,W,36,34,58:58
765,2016-12-13,ANA,DAL,@,John Gibson,L,24,19,51:42
766,2016-12-15,DAL,NYR,h,Antti Niemi,L,29,28,58:21
767,2016-12-15,NYR,DAL,@,Henrik Lundqvist,W,27,27,54:20
768,2016-12-17,DAL,PHI,h,Antti Niemi,W,32,31,60:00
769,2016-12-17,PHI,DAL,@,Steve Mason,L,27,25,58:54
770,2016-12-20,DAL,STL,h,Antti Niemi,O,22,19,61:55
771,2016-12-20,STL,DAL,@,Jake Allen,W,38,36,61:55
772,2016-12-23,DAL,LAK,h,Kari Lehtonen,W,31,29,61:07
773,2016-12-23,LAK,DAL,@,Jeff Zatkoff,O,31,28,61:07
774,2016-12-29,DAL,COL,h,Kari Lehtonen,W,14,13,44:43
775,2016-12-29,COL,DAL,@,Calvin Pickard,L,33,30,58:41
776,2016-12-31,DAL,FLA,h,Kari Lehtonen,,18,18,40:21
777,2016-12-31,FLA,DAL,@,James Reimer,W,36,35,60:00
778,2017-01-04,DAL,MTL,h,Kari Lehtonen,O,33,29,60:19
779,2017-01-04,MTL,DAL,@,Al Montoya,W,42,39,60:19
780,2017-01-12,DAL,DET,h,Antti Niemi,W,33,31,60:00
781,2017-01-12,DET,DAL,@,Petr Mrazek,L,20,16,57:37
782,2017-01-14,DAL,MIN,h,Kari Lehtonen,L,28,26,54:35
783,2017-01-14,MIN,DAL,@,Darcy Kuemper,W,38,34,59:59
784,2017-01-21,DAL,WSH,h,Kari Lehtonen,O,22,18,60:19
785,2017-01-21,WSH,DAL,@,Philipp Grubauer,W,35,32,60:19
786,2017-01-24,DAL,MIN,h,Kari Lehtonen,O,33,31,64:38
787,2017-01-24,MIN,DAL,@,Devan Dubnyk,W,37,35,65:00
788,2017-01-26,DAL,BUF,h,Kari Lehtonen,W,22,21,40:00
789,2017-01-26,BUF,DAL,@,Anders Nilsson,L,37,33,59:32
790,2017-01-31,DAL,TOR,h,Kari Lehtonen,W,43,40,60:00
791,2017-01-31,TOR,DAL,@,Curtis McElhinney,L,12,9,48:17
792,2017-02-02,DAL,WPG,h,Kari Lehtonen,L,29,25,58:04
793,2017-02-02,WPG,DAL,@,Ondrej Pavelec,W,42,39,60:00
794,2017-02-04,DAL,CHI,h,Kari Lehtonen,L,35,31,58:23
795,2017-02-04,CHI,DAL,@,Corey Crawford,W,34,31,60:00
796,2017-02-11,DAL,CAR,h,Kari Lehtonen,W,24,22,59:55
797,2017-02-11,CAR,DAL,@,Cam Ward,L,27,22,60:00
798,2017-02-18,DAL,TBL,h,Kari Lehtonen,W,37,34,63:47
799,2017-02-18,TBL,DAL,@,Andrei Vasilevskiy,O,28,24,63:45
800,2017-02-24,DAL,ARI,h,Kari Lehtonen,W,27,25,60:00
801,2017-02-24,ARI,DAL,@,Louis Domingue,L,37,32,60:00
802,2017-02-26,DAL,BOS,h,Kari Lehtonen,L,28,22,60:00
803,2017-02-26,BOS,DAL,@,Tuukka Rask,W,36,33,60:00
804,2017-02-28,DAL,PIT,h,Antti Niemi,W,20,18,60:00
805,2017-02-28,PIT,DAL,@,Matt Murray,L,32,29,58:16
806,2017-03-02,DAL,NYI,h,Antti Niemi,L,33,28,58:37
807,2017-03-02,NYI,DAL,@,Thomas Greiss,W,25,21,60:00
808,2017-03-08,DAL,OTT,h,Antti Niemi,,5,3,35:25
809,2017-03-08,OTT,DAL,@,Craig Anderson,W,37,35,60:00
810,2017-03-20,DAL,SJS,h,Kari Lehtonen,W,30,30,59:30
811,2017-03-20,SJS,DAL,@,Aaron Dell,L,20,19,57:26
812,2017-03-24,DAL,SJS,h,Kari Lehtonen,W,21,20,60:00
813,2017-03-24,SJS,DAL,@,Aaron Dell,L,29,23,60:00
814,2017-04-04,DAL,ARI,h,Antti Niemi,W,26,24,63:45
815,2017-04-04,ARI,DAL,@,Mike Smith,O,31,28,63:45
816,2017-04-06,DAL,NSH,h,Kari Lehtonen,L,26,21,46:58
817,2017-04-06,NSH,DAL,@,Juuse Saros,W,33,30,60:00
818,2017-04-08,DAL,COL,h,Kari Lehtonen,W,24,21,65:00
819,2017-04-08,COL,DAL,@,Jeremy Smith,O,45,42,65:00
820,2016-10-17,DET,OTT,h,Petr Mrazek,W,32,31,59:58
821,2016-10-17,OTT,DET,@,Andrew Hammond,L,25,20,60:00
822,2016-10-21,DET,NSH,h,Petr Mrazek,W,33,30,59:57
823,2016-10-21,NSH,DET,@,Pekka Rinne,L,42,38,59:22
824,2016-10-22,DET,SJS,h,Jimmy Howard,W,30,30,59:57
825,2016-10-22,SJS,DET,@,Martin Jones,L,32,29,56:47
826,2016-10-25,DET,CAR,h,Petr Mrazek,W,31,29,60:00
827,2016-10-25,CAR,DET,@,Cam Ward,L,25,21,58:05
828,2016-10-29,DET,BOS,h,Jimmy Howard,L,36,35,58:32
829,2016-10-29,BOS,DET,@,Tuukka Rask,W,24,24,60:00
830,2016-10-30,DET,FLA,h,Jimmy Howard,,14,13,31:37
831,2016-10-30,FLA,DET,@,James Reimer,W,36,34,60:00
832,2016-11-04,DET,WPG,h,Petr Mrazek,L,30,26,59:40
833,2016-11-04,WPG,DET,@,Connor Hellebuyck,W,33,30,60:00
834,2016-11-06,DET,EDM,h,Jimmy Howard,L,28,26,58:28
835,2016-11-06,EDM,DET,@,Jonas Gustavsson,W,23,22,60:00
836,2016-11-10,DET,VAN,h,Jimmy Howard,W,37,36,59:12
837,2016-11-10,VAN,DET,@,Ryan Miller,L,27,24,58:36
838,2016-11-15,DET,TBL,h,Petr Mrazek,L,22,18,59:30
839,2016-11-15,TBL,DET,@,Ben Bishop,W,28,25,59:13
840,2016-11-20,DET,CGY,h,Jimmy Howard,L,26,23,58:53
841,2016-11-20,CGY,DET,@,Chad Johnson,W,23,21,60:00
842,2016-11-26,DET,MTL,h,Petr Mrazek,O,24,22,63:37
843,2016-11-26,MTL,DET,@,Carey Price,W,33,32,63:37
844,2016-11-29,DET,DAL,h,Petr Mrazek,W,35,34,60:00
845,2016-11-29,DAL,DET,@,Kari Lehtonen,L,19,17,58:03
846,2016-12-01,DET,FLA,h,Petr Mrazek,O,30,28,62:04
847,2016-12-01,FLA,DET,@,Roberto Luongo,W,21,20,61:49
848,2016-12-09,DET,CBJ,h,Petr Mrazek,L,17,14,33:28
849,2016-12-09,CBJ,DET,@,Sergei Bobrovsky,W,33,32,60:00
850,2016-12-11,DET,PHI,h,Jimmy Howard,O,36,35,62:44
851,2016-12-11,PHI,DET,@,Anthony Stolarz,W,28,28,62:44
852,2016-12-13,DET,ARI,h,Jimmy Howard,L,19,15,60:00
853,2016-12-13,ARI,DET,@,Mike Smith,W,38,37,60:00
854,2016-12-15,DET,LAK,h,Jimmy Howard,L,30,27,58:03
855,2016-12-15,LAK,DET,@,Jeff Zatkoff,W,18,17,60:00
856,2016-12-17,DET,ANA,h,Petr Mrazek,W,25,21,60:00
857,2016-12-17,ANA,DET,@,Jonathan Bernier,,21,17,40:00
858,2016-12-27,DET,BUF,h,Petr Mrazek,L,22,18,58:47
859,2016-12-27,BUF,DET,@,Robin Lehner,W,43,40,60:00
860,2017-01-14,DET,PIT,h,Jared Coreau,W,31,28,60:00
861,2017-01-14,PIT,DET,@,Marc-Andre Fleury,L,34,28,59:38
862,2017-01-16,DET,MTL,h,Jared Coreau,W,18,18,60:00
863,2017-01-16,MTL,DET,@,Carey Price,L,20,19,59:03
864,2017-01-18,DET,BOS,h,Petr Mrazek,W,25,23,56:10
865,2017-01-18,BOS,DET,@,Tuukka Rask,O,25,20,64:40
866,2017-01-22,DET,NYR,h,Jared Coreau,O,19,18,61:56
867,2017-01-22,NYR,DET,@,Henrik Lundqvist,W,21,21,61:37
868,2017-01-25,DET,TOR,h,Petr Mrazek,L,28,24,60:00
869,2017-01-25,TOR,DET,@,Frederik Andersen,W,22,22,60:00
870,2017-01-31,DET,NJD,h,Jared Coreau,L,24,20,58:09
871,2017-01-31,NJD,DET,@,Cory Schneider,W,30,27,60:00
872,2017-02-03,DET,NYI,h,Petr Mrazek,W,36,32,60:00
873,2017-02-03,NYI,DET,@,Thomas Greiss,L,24,19,59:48
874,2017-02-07,DET,CBJ,h,Petr Mrazek,O,27,24,63:22
875,2017-02-07,CBJ,DET,@,Sergei Bobrovsky,W,26,24,63:22
876,2017-02-15,DET,STL,h,Petr Mrazek,L,28,27,58:27
877,2017-02-15,STL,DET,@,Carter Hutton,W,25,25,60:00
878,2017-02-18,DET,WSH,h,Petr Mrazek,W,36,34,65:00
879,2017-02-18,WSH,DET,@,Braden Holtby,O,23,21,64:41
880,2017-02-21,DET,NYI,h,Petr Mrazek,L,22,19,57:30
881,2017-02-21,NYI,DET,@,Thomas Greiss,W,27,26,60:00
882,2017-03-10,DET,CHI,h,Jimmy Howard,W,26,24,59:56
883,2017-03-10,CHI,DET,@,Corey Crawford,L,29,25,58:25
884,2017-03-12,DET,NYR,h,Petr Mrazek,L,31,27,60:00
885,2017-03-12,NYR,DET,@,Antti Raanta,W,24,23,60:00
886,2017-03-18,DET,COL,h,Jimmy Howard,W,24,23,60:00
887,2017-03-18,COL,DET,@,Calvin Pickard,L,23,18,60:00
888,2017-03-20,DET,BUF,h,Petr Mrazek,L,30,28,58:28
889,2017-03-20,BUF,DET,@,Robin Lehner,W,35,34,59:58
890,2017-03-24,DET,TBL,h,Petr Mrazek,O,32,30,63:22
891,2017-03-24,TBL,DET,@,Andrei Vasilevskiy,W,30,29,63:28
892,2017-03-26,DET,MIN,h,Jimmy Howard,W,26,24,61:52
893,2017-03-26,MIN,DET,@,Devan Dubnyk,O,19,16,61:52
894,2017-04-01,DET,TOR,h,Jimmy Howard,L,27,22,59:13
895,2017-04-01,TOR,DET,@,Frederik Andersen,W,42,38,60:00
896,2017-04-03,DET,OTT,h,Petr Mrazek,W,45,41,64:58
897,2017-04-03,OTT,DET,@,Craig Anderson,O,33,29,64:58
898,2017-04-08,DET,MTL,h,Petr Mrazek,O,30,27,61:42
899,2017-04-08,MTL,DET,@,Charlie Lindgren,W,27,25,61:42
900,2017-04-09,DET,NJD,h,Jimmy Howard,W,25,24,60:00
901,2017-04-09,NJD,DET,@,Cory Schneider,L,35,31,59:20
902,2016-10-12,EDM,CGY,h,Cam Talbot,W,41,37,59:33
903,2016-10-12,CGY,EDM,@,Brian Elliott,L,27,21,59:16
904,2016-10-16,EDM,BUF,h,Cam Talbot,L,23,17,49:56
905,2016-10-16,BUF,EDM,@,Robin Lehner,W,33,31,60:00
906,2016-10-18,EDM,CAR,h,Cam Talbot,W,33,31,60:00
907,2016-10-18,CAR,EDM,@,Cam Ward,L,28,25,58:00
908,2016-10-20,EDM,STL,h,Cam Talbot,W,35,34,60:00
909,2016-10-20,STL,EDM,@,Jake Allen,L,22,20,59:18
910,2016-10-26,EDM,WSH,h,Cam Talbot,W,35,34,59:57
911,2016-10-26,WSH,EDM,@,Braden Holtby,L,29,25,60:00
912,2016-10-30,EDM,OTT,h,Cam Talbot,L,21,20,58:54
913,2016-10-30,OTT,EDM,@,Craig Anderson,W,37,37,60:00
914,2016-11-11,EDM,DAL,h,Cam Talbot,L,30,27,57:28
915,2016-11-11,DAL,EDM,@,Kari Lehtonen,W,42,40,60:00
916,2016-11-13,EDM,NYR,h,Cam Talbot,L,27,24,57:56
917,2016-11-13,NYR,EDM,@,Antti Raanta,W,39,38,59:52
918,2016-11-21,EDM,CHI,h,Cam Talbot,W,31,31,60:00
919,2016-11-21,CHI,EDM,@,Corey Crawford,L,27,22,60:00
920,2016-11-27,EDM,ARI,h,Cam Talbot,L,23,21,58:41
921,2016-11-27,ARI,EDM,@,Mike Smith,W,42,41,60:00
922,2016-11-29,EDM,TOR,h,Cam Talbot,L,14,10,40:00
923,2016-11-29,TOR,EDM,@,Frederik Andersen,W,30,28,60:00
924,2016-12-03,EDM,ANA,h,Cam Talbot,W,33,31,63:16
925,2016-12-03,ANA,EDM,@,John Gibson,O,32,29,62:55
926,2016-12-04,EDM,MIN,h,Jonas Gustavsson,O,33,31,63:11
927,2016-12-04,MIN,EDM,@,Devan Dubnyk,W,29,28,63:11
928,2016-12-11,EDM,WPG,h,Cam Talbot,W,31,29,59:48
929,2016-12-11,WPG,EDM,@,Connor Hellebuyck,L,30,27,58:53
930,2016-12-13,EDM,CBJ,h,Cam Talbot,L,31,28,58:04
931,2016-12-13,CBJ,EDM,@,Sergei Bobrovsky,W,34,33,59:58
932,2016-12-17,EDM,TBL,h,Cam Talbot,W,33,31,65:00
933,2016-12-17,TBL,EDM,@,Ben Bishop,O,32,30,64:53
934,2016-12-29,EDM,LAK,h,Cam Talbot,W,29,28,59:58
935,2016-12-29,LAK,EDM,@,Peter Budaj,L,34,32,59:19
936,2016-12-31,EDM,VAN,h,Cam Talbot,O,32,30,64:53
937,2016-12-31,VAN,EDM,@,Jacob Markstrom,W,44,42,65:00
938,2017-01-10,EDM,SJS,h,Cam Talbot,L,28,23,57:16
939,2017-01-10,SJS,EDM,@,Martin Jones,W,36,33,60:00
940,2017-01-12,EDM,NJD,h,Cam Talbot,W,19,17,61:36
941,2017-01-12,NJD,EDM,@,Cory Schneider,O,34,31,61:50
942,2017-01-14,EDM,CGY,h,Cam Talbot,W,25,24,65:00
943,2017-01-14,CGY,EDM,@,Brian Elliott,O,27,26,65:00
944,2017-01-16,EDM,ARI,h,Cam Talbot,W,22,21,59:57
945,2017-01-16,ARI,EDM,@,Mike Smith,L,27,24,57:50
946,2017-01-18,EDM,FLA,h,Cam Talbot,W,31,28,64:57
947,2017-01-18,FLA,EDM,@,James Reimer,O,31,27,64:57
948,2017-01-20,EDM,NSH,h,Cam Talbot,O,44,42,64:58
949,2017-01-20,NSH,EDM,@,Pekka Rinne,W,32,30,64:57
950,2017-01-31,EDM,MIN,h,Cam Talbot,L,19,15,32:35
951,2017-01-31,MIN,EDM,@,Darcy Kuemper,W,43,41,60:00
952,2017-02-11,EDM,CHI,h,Cam Talbot,L,20,16,40:00
953,2017-02-11,CHI,EDM,@,Scott Darling,W,31,30,60:00
954,2017-02-14,EDM,ARI,h,Cam Talbot,W,25,23,60:00
955,2017-02-14,ARI,EDM,@,Louis Domingue,L,33,28,60:00
956,2017-02-16,EDM,PHI,h,Cam Talbot,W,36,33,60:00
957,2017-02-16,PHI,EDM,@,Michal Neuvirth,L,25,19,60:00
958,2017-03-04,EDM,DET,h,Cam Talbot,W,25,22,60:00
959,2017-03-04,DET,EDM,@,Petr Mrazek,L,38,34,58:50
960,2017-03-07,EDM,NYI,h,Cam Talbot,L,26,23,58:35
961,2017-03-07,NYI,EDM,@,Thomas Greiss,W,28,27,60:00
962,2017-03-10,EDM,PIT,h,Cam Talbot,O,30,28,65:00
963,2017-03-10,PIT,EDM,@,Marc-Andre Fleury,W,42,40,65:00
964,2017-03-12,EDM,MTL,h,Cam Talbot,L,39,37,59:11
965,2017-03-12,MTL,EDM,@,Carey Price,W,25,24,60:00
966,2017-03-14,EDM,DAL,h,Cam Talbot,W,23,22,60:00
967,2017-03-14,DAL,EDM,@,Antti Niemi,L,20,15,31:29
968,2017-03-16,EDM,BOS,h,Cam Talbot,W,36,32,60:00
969,2017-03-16,BOS,EDM,@,Anton Khudobin,,19,17,34:53
970,2017-03-18,EDM,VAN,h,Cam Talbot,W,33,33,60:00
971,2017-03-18,VAN,EDM,@,Richard Bachman,L,22,20,58:06
972,2017-03-20,EDM,LAK,h,Cam Talbot,W,35,35,60:00
973,2017-03-20,LAK,EDM,@,Jonathan Quick,L,31,29,57:26
974,2017-03-25,EDM,COL,h,Laurent Brossoit,W,25,24,60:00
975,2017-03-25,COL,EDM,@,Calvin Pickard,L,29,25,60:00
976,2017-03-28,EDM,LAK,h,Cam Talbot,W,35,34,60:00
977,2017-03-28,LAK,EDM,@,Jonathan Quick,L,29,27,58:45
978,2017-03-30,EDM,SJS,h,Cam Talbot,W,40,38,60:00
979,2017-03-30,SJS,EDM,@,Martin Jones,L,22,19,58:12
980,2017-04-01,EDM,ANA,h,Cam Talbot,W,18,16,61:26
981,2017-04-01,ANA,EDM,@,John Gibson,O,37,34,61:26
982,2017-04-09,EDM,VAN,h,Laurent Brossoit,W,17,15,60:00
983,2017-04-09,VAN,EDM,@,Richard Bachman,L,44,39,60:00
984,2016-10-13,FLA,NJD,h,Roberto Luongo,W,24,23,62:23
985,2016-10-13,NJD,FLA,@,Cory Schneider,O,34,32,62:48
986,2016-10-15,FLA,DET,h,Roberto Luongo,W,22,21,60:00
987,2016-10-15,DET,FLA,@,Petr Mrazek,L,37,34,59:22
988,2016-10-20,FLA,WSH,h,Roberto Luongo,L,29,25,59:07
989,2016-10-20,WSH,FLA,@,Braden Holtby,W,28,26,60:00
990,2016-10-22,FLA,COL,h,Roberto Luongo,W,28,26,59:43
991,2016-10-22,COL,FLA,@,Semyon Varlamov,L,38,33,59:57
992,2016-11-01,FLA,BOS,h,Roberto Luongo,L,26,24,56:53
993,2016-11-01,BOS,FLA,@,Tuukka Rask,W,34,33,60:00
994,2016-11-03,FLA,NJD,h,James Reimer,W,34,31,64:07
995,2016-11-03,NJD,FLA,@,Cory Schneider,O,31,27,63:48
996,2016-11-07,FLA,TBL,h,Roberto Luongo,W,35,34,60:00
997,2016-11-07,TBL,FLA,@,Ben Bishop,L,31,29,58:59
998,2016-11-10,FLA,SJS,h,James Reimer,L,28,25,59:29
999,2016-11-10,SJS,FLA,@,Martin Jones,W,24,22,60:00
1000,2016-11-12,FLA,NYI,h,Roberto Luongo,W,21,19,63:37
1001,2016-11-12,NYI,FLA,@,Jaroslav Halak,O,43,40,64:08
1002,2016-11-22,FLA,PHI,h,Roberto Luongo,L,28,25,58:30
1003,2016-11-22,PHI,FLA,@,Steve Mason,W,39,38,60:00
1004,2016-11-26,FLA,CBJ,h,Roberto Luongo,W,37,36,65:00
1005,2016-11-26,CBJ,FLA,@,Sergei Bobrovsky,O,23,22,64:25
1006,2016-12-08,FLA,PIT,h,Roberto Luongo,L,29,25,57:09
1007,2016-12-08,PIT,FLA,@,Matt Murray,W,29,28,59:57
1008,2016-12-10,FLA,VAN,h,Roberto Luongo,W,39,37,60:00
1009,2016-12-10,VAN,FLA,@,Jacob Markstrom,L,41,38,58:54
1010,2016-12-20,FLA,BUF,h,Roberto Luongo,W,36,33,65:00
1011,2016-12-20,BUF,FLA,@,Robin Lehner,O,39,36,65:00
1012,2016-12-22,FLA,BOS,h,James Reimer,L,32,30,59:12
1013,2016-12-22,BOS,FLA,@,Tuukka Rask,W,30,29,59:41
1014,2016-12-23,FLA,DET,h,Roberto Luongo,O,39,36,63:54
1015,2016-12-23,DET,FLA,@,Jared Coreau,W,34,31,64:24
1016,2016-12-28,FLA,TOR,h,Roberto Luongo,O,40,38,64:58
1017,2016-12-28,TOR,FLA,@,Frederik Andersen,W,47,45,65:00
1018,2016-12-29,FLA,MTL,h,James Reimer,O,41,38,60:39
1019,2016-12-29,MTL,FLA,@,Al Montoya,W,33,31,60:39
1020,2017-01-04,FLA,WPG,h,Roberto Luongo,L,39,35,59:53
1021,2017-01-04,WPG,FLA,@,Connor Hellebuyck,W,32,31,60:00
1022,2017-01-06,FLA,NSH,h,James Reimer,W,29,28,60:00
1023,2017-01-06,NSH,FLA,@,Juuse Saros,L,34,32,58:40
1024,2017-01-07,FLA,BOS,h,James Reimer,L,37,33,60:00
1025,2017-01-07,BOS,FLA,@,Tuukka Rask,W,25,25,60:00
1026,2017-01-13,FLA,NYI,h,Roberto Luongo,L,41,37,58:43
1027,2017-01-13,NYI,FLA,@,Thomas Greiss,W,29,27,60:00
1028,2017-01-14,FLA,CBJ,h,James Reimer,W,33,30,59:57
1029,2017-01-14,CBJ,FLA,@,Joonas Korpisalo,L,32,28,58:19
1030,2017-01-26,FLA,TBL,h,James Reimer,W,32,31,61:49
1031,2017-01-26,TBL,FLA,@,Andrei Vasilevskiy,O,37,35,61:49
1032,2017-01-31,FLA,OTT,h,Roberto Luongo,W,41,36,60:00
1033,2017-01-31,OTT,FLA,@,Mike Condon,L,33,28,58:46
1034,2017-02-03,FLA,ANA,h,James Reimer,W,23,22,60:00
1035,2017-02-03,ANA,FLA,@,John Gibson,L,37,35,58:39
1036,2017-02-09,FLA,LAK,h,James Reimer,,14,11,47:19
1037,2017-02-09,LAK,FLA,@,Peter Budaj,W,39,36,59:57
1038,2017-02-22,FLA,EDM,h,James Reimer,L,35,31,58:14
1039,2017-02-22,EDM,FLA,@,Cam Talbot,W,34,31,60:00
1040,2017-02-24,FLA,CGY,h,Roberto Luongo,L,28,24,57:50
1041,2017-02-24,CGY,FLA,@,Chad Johnson,W,38,36,60:00
1042,2017-02-26,FLA,OTT,h,James Reimer,L,33,31,58:17
1043,2017-02-26,OTT,FLA,@,Craig Anderson,W,38,37,60:00
1044,2017-02-28,FLA,CAR,h,Roberto Luongo,W,25,23,65:00
1045,2017-02-28,CAR,FLA,@,Cam Ward,O,31,29,65:00
1046,2017-03-04,FLA,DAL,h,James Reimer,L,34,32,59:19
1047,2017-03-04,DAL,FLA,@,Kari Lehtonen,W,42,41,60:00
1048,2017-03-07,FLA,NYR,h,James Reimer,L,19,15,33:14
1049,2017-03-07,NYR,FLA,@,Henrik Lundqvist,W,45,43,59:41
1050,2017-03-10,FLA,MIN,h,James Reimer,L,44,39,58:51
1051,2017-03-10,MIN,FLA,@,Darcy Kuemper,,28,25,40:00
1052,2017-03-14,FLA,TOR,h,James Reimer,W,30,28,60:00
1053,2017-03-14,TOR,FLA,@,Curtis McElhinney,,24,20,40:00
1054,2017-03-21,FLA,CAR,h,Reto Berra,L,25,21,58:38
1055,2017-03-21,CAR,FLA,@,Cam Ward,W,35,32,59:59
1056,2017-03-23,FLA,ARI,h,James Reimer,W,23,22,60:00
1057,2017-03-23,ARI,FLA,@,Mike Smith,L,39,36,58:30
1058,2017-03-25,FLA,CHI,h,James Reimer,W,25,25,59:58
1059,2017-03-25,CHI,FLA,@,Corey Crawford,L,25,21,44:59
1060,2017-04-03,FLA,MTL,h,Reto Berra,L,30,27,59:10
1061,2017-04-03,MTL,FLA,@,Charlie Lindgren,W,32,31,60:00
1062,2017-04-06,FLA,STL,h,James Reimer,L,37,32,59:26
1063,2017-04-06,STL,FLA,@,Jake Allen,W,32,29,60:00
1064,2017-04-08,FLA,BUF,h,James Reimer,W,30,30,60:00
1065,2017-04-08,BUF,FLA,@,Robin Lehner,L,37,34,60:00
1066,2016-10-14,LAK,PHI,h,Jeff Zatkoff,L,30,26,58:28
1067,2016-10-14,PHI,LAK,@,Michal Neuvirth,W,25,23,60:00
1068,2016-10-22,LAK,VAN,h,Peter Budaj,W,25,22,65:00
1069,2016-10-22,VAN,LAK,@,Jacob Markstrom,O,31,28,64:38
1070,2016-10-25,LAK,CBJ,h,Peter Budaj,W,21,19,61:14
1071,2016-10-25,CBJ,LAK,@,Sergei Bobrovsky,O,30,27,61:14
1072,2016-10-27,LAK,NSH,h,Peter Budaj,W,26,24,64:31
1073,2016-10-27,NSH,LAK,@,Pekka Rinne,O,45,42,64:31
1074,2016-11-01,LAK,ANA,h,Peter Budaj,L,16,12,40:00
1075,2016-11-01,ANA,LAK,@,John Gibson,W,30,30,60:00
1076,2016-11-03,LAK,PIT,h,Peter Budaj,W,23,21,62:30
1077,2016-11-03,PIT,LAK,@,Marc-Andre Fleury,O,27,24,62:37
1078,2016-11-05,LAK,CGY,h,Peter Budaj,W,24,24,60:00
1079,2016-11-05,CGY,LAK,@,Brian Elliott,L,39,34,60:00
1080,2016-11-17,LAK,EDM,h,Peter Budaj,W,30,28,59:44
1081,2016-11-17,EDM,LAK,@,Jonas Gustavsson,L,25,21,57:57
1082,2016-11-19,LAK,NJD,h,Peter Budaj,W,23,21,60:00
1083,2016-11-19,NJD,LAK,@,Cory Schneider,L,27,24,58:23
1084,2016-11-23,LAK,NYI,h,Peter Budaj,W,24,22,60:00
1085,2016-11-23,NYI,LAK,@,Jaroslav Halak,L,27,24,58:08
1086,2016-11-26,LAK,CHI,h,Peter Budaj,W,19,18,60:57
1087,2016-11-26,CHI,LAK,@,Scott Darling,O,29,27,61:02
1088,2016-11-30,LAK,SJS,h,Peter Budaj,L,23,20,59:28
1089,2016-11-30,SJS,LAK,@,Martin Jones,W,27,26,60:00
1090,2016-12-04,LAK,MTL,h,Peter Budaj,O,30,26,64:49
1091,2016-12-04,MTL,LAK,@,Carey Price,W,31,27,65:00
1092,2016-12-08,LAK,CAR,h,Jeff Zatkoff,L,18,15,58:04
1093,2016-12-08,CAR,LAK,@,Cam Ward,W,22,21,60:00
1094,2016-12-10,LAK,OTT,h,Peter Budaj,W,20,19,59:58
1095,2016-12-10,OTT,LAK,@,Mike Condon,L,19,15,60:00
1096,2016-12-31,LAK,SJS,h,Peter Budaj,W,20,18,60:00
1097,2016-12-31,SJS,LAK,@,Martin Jones,L,27,24,58:08
1098,2017-01-05,LAK,DET,h,Jeff Zatkoff,L,22,18,60:00
1099,2017-01-05,DET,LAK,@,Jared Coreau,W,34,34,59:52
1100,2017-01-07,LAK,MIN,h,Peter Budaj,W,24,21,63:14
1101,2017-01-07,MIN,LAK,@,Darcy Kuemper,O,36,32,62:01
1102,2017-01-09,LAK,DAL,h,Peter Budaj,L,22,17,50:52
1103,2017-01-09,DAL,LAK,@,Kari Lehtonen,,21,17,45:18
1104,2017-01-12,LAK,STL,h,Peter Budaj,W,22,21,59:28
1105,2017-01-12,STL,LAK,@,Carter Hutton,,13,11,35:00
1106,2017-01-14,LAK,WPG,h,Peter Budaj,W,28,26,61:18
1107,2017-01-14,WPG,LAK,@,Michael Hutchinson,O,38,35,61:13
1108,2017-01-16,LAK,TBL,h,Peter Budaj,L,29,27,58:56
1109,2017-01-16,TBL,LAK,@,Ben Bishop,W,32,31,60:00
1110,2017-01-18,LAK,SJS,h,Peter Budaj,L,27,24,58:46
1111,2017-01-18,SJS,LAK,@,Martin Jones,W,24,22,59:57
1112,2017-02-01,LAK,COL,h,Peter Budaj,W,22,22,60:00
1113,2017-02-01,COL,LAK,@,Spencer Martin,L,40,35,60:00
1114,2017-02-16,LAK,ARI,h,Peter Budaj,L,21,17,59:26
