,date,team,against,home,goalie,dec,SA,SV,TOI
735,2014-04-09,CBJ,DAL,@,Sergei Bobrovsky,W,34,33,60:00
736,2014-04-11,DAL,STL,h,Kari Lehtonen,W,22,22,60:00
737,2014-04-11,STL,DAL,@,Ryan Miller,L,40,37,60:00
738,2013-10-02,DET,BUF,h,Jimmy Howard,W,20,19,60:00
739,2013-10-02,BUF,DET,@,Ryan Miller,L,34,32,58:50
740,2013-10-10,DET,PHX,h,Jimmy Howard,L,37,34,59:15
741,2013-10-10,PHX,DET,@,Mike Smith,W,30,28,60:00
742,2013-10-12,DET,PHI,h,Jimmy Howard,W,34,32,60:00
743,2013-10-12,PHI,DET,@,Ray Emery,L,29,25,58:52
744,2013-10-15,DET,CBJ,h,Jonas Gustavsson,W,37,36,60:00
745,2013-10-15,CBJ,DET,@,Sergei Bobrovsky,L,32,30,59:13
746,2013-10-21,DET,SJS,h,Jimmy Howard,O,27,27,65:00
747,2013-10-21,SJS,DET,@,Antti Niemi,W,24,24,65:00
748,2013-10-23,DET,OTT,h,Jonas Gustavsson,\,20,17,45:44
749,2013-10-23,OTT,DET,@,Craig Anderson,W,32,31,59:58
750,2013-10-26,DET,NYR,h,Jimmy Howard,O,40,37,64:44
751,2013-10-26,NYR,DET,@,Cam Talbot,W,34,32,64:47
752,2013-11-07,DET,DAL,h,Jimmy Howard,O,28,24,64:41
753,2013-11-07,DAL,DET,@,Kari Lehtonen,W,29,26,64:31
754,2013-11-09,DET,TBL,h,Jimmy Howard,O,34,31,63:46
755,2013-11-09,TBL,DET,@,Ben Bishop,W,27,25,63:44
756,2013-11-12,DET,WPG,h,Jimmy Howard,O,21,19,64:50
757,2013-11-12,WPG,DET,@,Ondrej Pavelec,W,43,41,65:00
758,2013-11-15,DET,WSH,h,Jimmy Howard,O,33,30,65:00
759,2013-11-15,WSH,DET,@,Braden Holtby,W,37,34,64:23
760,2013-11-19,DET,NSH,h,Jimmy Howard,L,25,23,58:42
761,2013-11-19,NSH,DET,@,Marek Mazanec,W,27,27,60:00
762,2013-11-21,DET,CAR,h,Jonas Gustavsson,W,27,24,59:32
763,2013-11-21,CAR,DET,@,Justin Peters,L,47,43,59:44
764,2013-11-23,DET,OTT,h,Jimmy Howard,L,29,25,59:58
765,2013-11-23,OTT,DET,@,Robin Lehner,W,36,34,60:00
766,2013-11-27,DET,BOS,h,Jonas Gustavsson,W,17,16,60:00
767,2013-11-27,BOS,DET,@,Tuukka Rask,L,28,22,60:00
768,2013-12-04,DET,PHI,h,Jimmy Howard,L,33,28,58:54
769,2013-12-04,PHI,DET,@,Steve Mason,W,35,32,59:41
770,2013-12-07,DET,FLA,h,Jonas Gustavsson,L,37,35,59:27
771,2013-12-07,FLA,DET,@,Tim Thomas,W,23,22,60:00
772,2013-12-14,DET,PIT,h,Jonas Gustavsson,L,25,21,60:00
773,2013-12-14,PIT,DET,@,Jeff Zatkoff,W,29,28,60:00
774,2013-12-15,DET,TBL,h,Petr Mrazek,L,26,24,59:06
775,2013-12-15,TBL,DET,@,Ben Bishop,W,28,28,60:00
776,2013-12-17,DET,ANA,h,Petr Mrazek,\,19,17,41:43
777,2013-12-17,ANA,DET,@,Jonas Hiller,W,18,16,59:57
778,2013-12-19,DET,CGY,h,Jonas Gustavsson,W,22,20,60:57
779,2013-12-19,CGY,DET,@,Karri Ramo,O,38,35,60:48
780,2013-12-23,DET,NYI,h,Petr Mrazek,L,19,16,60:00
781,2013-12-23,NYI,DET,@,Evgeni Nabokov,W,23,23,60:00
782,2014-01-01,DET,TOR,h,Jimmy Howard,O,26,24,64:43
783,2014-01-01,TOR,DET,@,Jonathan Bernier,W,43,41,64:56
784,2014-01-18,DET,LAK,h,Jimmy Howard,W,32,30,64:26
785,2014-01-18,LAK,DET,@,Jonathan Quick,O,35,33,65:00
786,2014-01-20,DET,STL,h,Jimmy Howard,L,25,22,30:44
787,2014-01-20,STL,DET,@,Jaroslav Halak,W,23,22,59:48
788,2014-01-22,DET,CHI,h,Jonas Gustavsson,W,35,31,65:00
789,2014-01-22,CHI,DET,@,Corey Crawford,O,31,27,65:00
790,2014-01-24,DET,MTL,h,Jonas Gustavsson,W,31,30,60:00
791,2014-01-24,MTL,DET,@,Carey Price,L,26,22,60:00
792,2014-01-26,DET,FLA,h,Jonas Gustavsson,O,37,33,64:56
793,2014-01-26,FLA,DET,@,Tim Thomas,W,30,26,64:51
794,2014-01-31,DET,WSH,h,Jimmy Howard,W,29,26,64:39
795,2014-01-31,WSH,DET,@,Michal Neuvirth,O,45,42,64:39
796,2014-02-03,DET,VAN,h,Jimmy Howard,W,16,16,40:00
797,2014-02-03,VAN,DET,@,Eddie Lack,L,29,28,58:56
798,2014-03-06,DET,COL,h,Jimmy Howard,O,25,22,64:28
799,2014-03-06,COL,DET,@,Jean-Sebastien Giguere,W,37,35,64:28
800,2014-03-07,DET,NJD,h,Jonas Gustavsson,W,25,21,60:00
801,2014-03-07,NJD,DET,@,Cory Schneider,L,33,26,60:00
802,2014-03-14,DET,EDM,h,Jimmy Howard,W,22,21,64:54
803,2014-03-14,EDM,DET,@,Viktor Fasth,O,23,22,65:00
804,2014-03-18,DET,TOR,h,Jimmy Howard,W,33,31,60:00
805,2014-03-18,TOR,DET,@,James Reimer,L,31,28,57:45
806,2014-03-20,DET,PIT,h,Jimmy Howard,W,43,39,64:59
807,2014-03-20,PIT,DET,@,Marc-Andre Fleury,O,30,25,64:37
808,2014-03-23,DET,MIN,h,Jimmy Howard,O,25,21,61:43
809,2014-03-23,MIN,DET,@,Ilya Bryzgalov,W,16,13,62:15
810,2014-03-27,DET,MTL,h,Jimmy Howard,L,29,24,59:25
811,2014-03-27,MTL,DET,@,Carey Price,W,30,26,59:55
812,2014-03-30,DET,TBL,h,Jonas Gustavsson,W,28,26,60:00
813,2014-03-30,TBL,DET,@,Ben Bishop,L,30,27,58:55
814,2014-04-02,DET,BOS,h,Jimmy Howard,W,35,33,60:00
815,2014-04-02,BOS,DET,@,Tuukka Rask,L,20,17,58:34
816,2014-04-04,DET,BUF,h,Jimmy Howard,W,23,21,60:00
817,2014-04-04,BUF,DET,@,Matt Hackett,L,31,28,59:01
818,2014-04-11,DET,CAR,h,Jimmy Howard,L,19,17,58:47
819,2014-04-11,CAR,DET,@,Cam Ward,W,29,28,60:00
820,2013-10-01,EDM,WPG,h,Devan Dubnyk,L,28,23,57:53
821,2013-10-01,WPG,EDM,@,Ondrej Pavelec,W,38,34,60:00
822,2013-10-07,EDM,NJD,h,Jason LaBarbera,W,25,21,65:00
823,2013-10-07,NJD,EDM,@,Martin Brodeur,O,27,23,64:49
824,2013-10-10,EDM,MTL,h,Devan Dubnyk,L,26,23,55:54
825,2013-10-10,MTL,EDM,@,Peter Budaj,W,28,27,60:00
826,2013-10-24,EDM,WSH,h,Devan Dubnyk,L,26,22,59:47
827,2013-10-24,WSH,EDM,@,Braden Holtby,W,31,30,60:00
828,2013-10-29,EDM,TOR,h,Richard Bachman,L,26,22,60:00
829,2013-10-29,TOR,EDM,@,James Reimer,W,43,43,59:50
830,2013-11-02,EDM,DET,h,Jason LaBarbera,\,22,19,46:04
831,2013-11-02,DET,EDM,@,Petr Mrazek,W,14,14,60:00
832,2013-11-13,EDM,DAL,h,Devan Dubnyk,L,24,23,59:13
833,2013-11-13,DAL,EDM,@,Kari Lehtonen,W,22,22,60:00
834,2013-11-15,EDM,SJS,h,Devan Dubnyk,L,37,34,58:21
835,2013-11-15,SJS,EDM,@,Alex Stalock,W,31,30,59:59
836,2013-11-19,EDM,CBJ,h,Devan Dubnyk,W,14,14,60:00
837,2013-11-19,CBJ,EDM,@,Curtis McElhinney,\,14,11,31:30
838,2013-11-21,EDM,FLA,h,Devan Dubnyk,W,25,24,59:58
839,2013-11-21,FLA,EDM,@,Tim Thomas,L,34,31,59:21
840,2013-11-25,EDM,CHI,h,Ilya Bryzgalov,\,13,12,34:08
841,2013-11-25,CHI,EDM,@,Corey Crawford,W,25,24,59:48
842,2013-12-03,EDM,PHX,h,Devan Dubnyk,L,33,27,59:57
843,2013-12-03,PHX,EDM,@,Mike Smith,W,33,31,59:56
844,2013-12-05,EDM,COL,h,Devan Dubnyk,W,35,33,59:58
845,2013-12-05,COL,EDM,@,Semyon Varlamov,L,28,20,58:45
846,2013-12-07,EDM,CGY,h,Devan Dubnyk,O,27,25,62:03
847,2013-12-07,CGY,EDM,@,Reto Berra,W,31,30,63:14
848,2013-12-10,EDM,CAR,h,Devan Dubnyk,W,28,24,61:48
849,2013-12-10,CAR,EDM,@,Cam Ward,O,29,24,61:48
850,2013-12-12,EDM,BOS,h,Jason LaBarbera,\,12,12,39:06
851,2013-12-12,BOS,EDM,@,Chad Johnson,W,41,39,60:00
852,2013-12-21,EDM,STL,h,Ilya Bryzgalov,L,33,27,60:00
853,2013-12-21,STL,EDM,@,Brian Elliott,W,23,23,60:00
854,2013-12-23,EDM,WPG,h,Ilya Bryzgalov,W,20,18,59:51
855,2013-12-23,WPG,EDM,@,Ondrej Pavelec,L,30,24,60:00
856,2013-12-28,EDM,PHI,h,Ilya Bryzgalov,O,38,35,65:00
857,2013-12-28,PHI,EDM,@,Steve Mason,W,16,13,64:58
858,2014-01-05,EDM,TBL,h,Ilya Bryzgalov,W,27,24,60:00
859,2014-01-05,TBL,EDM,@,Anders Lindback,L,25,21,53:11
860,2014-01-07,EDM,STL,h,Ilya Bryzgalov,L,29,25,58:13
861,2014-01-07,STL,EDM,@,Brian Elliott,W,18,16,60:00
862,2014-01-10,EDM,PIT,h,Devan Dubnyk,W,28,25,61:01
863,2014-01-10,PIT,EDM,@,Jeff Zatkoff,O,31,27,61:01
864,2014-01-21,EDM,VAN,h,Ben Scrivens,L,27,25,58:50
865,2014-01-21,VAN,EDM,@,Roberto Luongo,W,29,28,59:57
866,2014-01-24,EDM,PHX,h,Ilya Bryzgalov,L,29,25,58:45
867,2014-01-24,PHX,EDM,@,Mike Smith,W,39,36,60:00
868,2014-01-26,EDM,NSH,h,Ben Scrivens,W,35,34,59:59
869,2014-01-26,NSH,EDM,@,Carter Hutton,L,27,22,59:57
870,2014-01-29,EDM,SJS,h,Ben Scrivens,W,59,59,60:00
871,2014-01-29,SJS,EDM,@,Antti Niemi,L,27,24,59:47
872,2014-02-27,EDM,MIN,h,Ben Scrivens,L,21,18,59:58
873,2014-02-27,MIN,EDM,@,Darcy Kuemper,W,21,21,60:00
874,2014-03-01,EDM,CGY,h,Ilya Bryzgalov,O,30,28,61:49
875,2014-03-01,CGY,EDM,@,Reto Berra,W,22,21,61:47
876,2014-03-04,EDM,OTT,h,Ben Scrivens,W,36,34,60:00
877,2014-03-04,OTT,EDM,@,Craig Anderson,L,30,27,59:25
878,2014-03-06,EDM,NYI,h,Ben Scrivens,W,34,32,62:00
879,2014-03-06,NYI,EDM,@,Evgeni Nabokov,O,29,26,62:23
880,2014-03-09,EDM,LAK,h,Ben Scrivens,L,50,46,58:22
881,2014-03-09,LAK,EDM,@,Jonathan Quick,W,27,25,60:00
882,2014-03-18,EDM,NSH,h,Viktor Fasth,W,29,28,59:29
883,2014-03-18,NSH,EDM,@,Pekka Rinne,L,26,21,49:56
884,2014-03-20,EDM,BUF,h,Ben Scrivens,L,36,33,57:35
885,2014-03-20,BUF,EDM,@,Matt Hackett,W,36,35,60:00
886,2014-03-22,EDM,CGY,h,Ben Scrivens,\,15,12,32:42
887,2014-03-22,CGY,EDM,@,Karri Ramo,W,25,24,59:59
888,2014-03-25,EDM,SJS,h,Ben Scrivens,L,34,29,60:00
889,2014-03-25,SJS,EDM,@,Antti Niemi,W,30,28,60:00
890,2014-03-28,EDM,ANA,h,Ben Scrivens,W,51,48,63:50
891,2014-03-28,ANA,EDM,@,Jonas Hiller,O,23,19,63:51
892,2014-03-30,EDM,NYR,h,Ben Scrivens,L,32,27,59:57
893,2014-03-30,NYR,EDM,@,Cam Talbot,W,26,26,59:31
894,2014-04-06,EDM,ANA,h,Viktor Fasth,W,36,34,60:00
895,2014-04-06,ANA,EDM,@,Jonas Hiller,L,27,24,57:45
896,2014-04-08,EDM,COL,h,Ben Scrivens,L,33,29,60:00
897,2014-04-08,COL,EDM,@,Jean-Sebastien Giguere,W,23,22,60:00
898,2014-04-10,EDM,LAK,h,Viktor Fasth,L,48,45,60:00
899,2014-04-10,LAK,EDM,@,Martin Jones,W,17,17,60:00
900,2014-04-12,EDM,VAN,h,Ben Scrivens,W,42,40,60:00
901,2014-04-12,VAN,EDM,@,Jacob Markstrom,L,22,17,60:00
902,2013-10-11,FLA,PIT,h,Jacob Markstrom,W,39,36,60:00
903,2013-10-11,PIT,FLA,@,Jeff Zatkoff,L,30,24,59:33
904,2013-10-13,FLA,LAK,h,Jacob Markstrom,L,29,26,60:00
905,2013-10-13,LAK,FLA,@,Ben Scrivens,W,20,20,60:00
906,2013-10-17,FLA,BOS,h,Tim Thomas,L,40,37,59:34
907,2013-10-17,BOS,FLA,@,Tuukka Rask,W,29,27,59:50
908,2013-10-19,FLA,MIN,h,Tim Thomas,W,31,30,64:57
909,2013-10-19,MIN,FLA,@,Josh Harding,O,22,21,64:57
910,2013-10-22,FLA,CHI,h,Tim Thomas,\,27,25,57:01
911,2013-10-22,CHI,FLA,@,Corey Crawford,W,22,20,65:00
912,2013-10-25,FLA,BUF,h,Jacob Markstrom,L,20,18,58:49
913,2013-10-25,BUF,FLA,@,Jhonas Enroth,W,45,44,60:00
914,2013-10-27,FLA,TBL,h,Jacob Markstrom,O,28,25,65:00
915,2013-10-27,TBL,FLA,@,Anders Lindback,W,32,29,65:00
916,2013-11-01,FLA,STL,h,Jacob Markstrom,L,23,19,60:00
917,2013-11-01,STL,FLA,@,Brian Elliott,W,31,31,59:51
918,2013-11-05,FLA,EDM,h,Jacob Markstrom,O,27,23,61:44
919,2013-11-05,EDM,FLA,@,Devan Dubnyk,W,23,20,61:55
920,2013-11-12,FLA,ANA,h,Tim Thomas,W,34,32,59:57
921,2013-11-12,ANA,FLA,@,Frederik Andersen,L,25,22,58:24
922,2013-11-25,FLA,PHI,h,Tim Thomas,W,39,38,60:00
923,2013-11-25,PHI,FLA,@,Steve Mason,L,31,28,58:13
924,2013-11-27,FLA,NYR,h,Tim Thomas,L,21,17,59:02
925,2013-11-27,NYR,FLA,@,Henrik Lundqvist,W,33,31,60:00
926,2013-11-30,FLA,PIT,h,Tim Thomas,L,13,9,39:58
927,2013-11-30,PIT,FLA,@,Jeff Zatkoff,W,40,39,60:00
928,2013-12-03,FLA,OTT,h,Tim Thomas,L,45,41,58:05
929,2013-12-03,OTT,FLA,@,Craig Anderson,W,32,30,60:00
930,2013-12-05,FLA,WPG,h,Tim Thomas,W,31,29,59:39
931,2013-12-05,WPG,FLA,@,Ondrej Pavelec,L,26,21,60:00
932,2013-12-10,FLA,DET,h,Tim Thomas,W,26,24,65:00
933,2013-12-10,DET,FLA,@,Jimmy Howard,O,27,25,64:58
934,2013-12-13,FLA,WSH,h,Scott Clemmensen,W,25,23,65:00
935,2013-12-13,WSH,FLA,@,Philipp Grubauer,O,41,39,65:00
936,2013-12-23,FLA,TBL,h,Scott Clemmensen,L,36,30,60:00
937,2013-12-23,TBL,FLA,@,Ben Bishop,W,29,28,60:00
938,2013-12-28,FLA,DET,h,Scott Clemmensen,L,31,27,58:51
939,2013-12-28,DET,FLA,@,Jonas Gustavsson,W,33,30,59:43
940,2013-12-29,FLA,MTL,h,Scott Clemmensen,W,22,21,60:00
941,2013-12-29,MTL,FLA,@,Peter Budaj,L,24,21,58:24
942,2013-12-31,FLA,NYR,h,Tim Thomas,O,31,30,64:57
943,2013-12-31,NYR,FLA,@,Henrik Lundqvist,W,22,21,65:00
944,2014-01-04,FLA,NSH,h,Tim Thomas,W,42,38,65:00
945,2014-01-04,NSH,FLA,@,Marek Mazanec,O,29,25,64:47
946,2014-01-14,FLA,NYI,h,Tim Thomas,W,33,31,60:00
947,2014-01-14,NYI,FLA,@,Kevin Poulin,L,26,22,57:42
948,2014-01-16,FLA,SJS,h,Tim Thomas,L,39,36,60:00
949,2014-01-16,SJS,FLA,@,Alex Stalock,W,24,24,59:50
950,2014-01-24,FLA,COL,h,Tim Thomas,L,25,22,58:20
951,2014-01-24,COL,FLA,@,Semyon Varlamov,W,36,34,60:00
952,2014-02-04,FLA,TOR,h,Tim Thomas,W,21,20,60:00
953,2014-02-04,TOR,FLA,@,Jonathan Bernier,L,47,44,59:48
954,2014-02-06,FLA,DET,h,Tim Thomas,L,32,30,58:31
955,2014-02-06,DET,FLA,@,Jimmy Howard,W,24,23,59:56
956,2014-02-27,FLA,WSH,h,Tim Thomas,L,32,27,59:02
957,2014-02-27,WSH,FLA,@,Braden Holtby,W,34,30,59:37
958,2014-03-07,FLA,BUF,h,Roberto Luongo,W,25,25,59:40
959,2014-03-07,BUF,FLA,@,Michal Neuvirth,L,44,42,58:25
960,2014-03-09,FLA,BOS,h,Roberto Luongo,L,41,37,59:31
961,2014-03-09,BOS,FLA,@,Chad Johnson,W,22,20,60:00
962,2014-03-11,FLA,PHX,h,Roberto Luongo,L,26,23,58:25
963,2014-03-11,PHX,FLA,@,Mike Smith,W,32,31,59:44
964,2014-03-14,FLA,NJD,h,Roberto Luongo,W,31,28,60:00
965,2014-03-14,NJD,FLA,@,Cory Schneider,L,21,17,59:10
966,2014-03-16,FLA,VAN,h,Roberto Luongo,O,32,29,65:00
967,2014-03-16,VAN,FLA,@,Eddie Lack,W,29,26,65:00
968,2014-03-25,FLA,OTT,h,Roberto Luongo,W,39,37,64:57
969,2014-03-25,OTT,FLA,@,Robin Lehner,O,41,39,65:00
970,2014-03-27,FLA,CAR,h,Dan Ellis,\,20,18,39:11
971,2014-03-27,CAR,FLA,@,Anton Khudobin,W,35,35,59:59
972,2014-03-29,FLA,MTL,h,Dan Ellis,L,18,15,58:50
973,2014-03-29,MTL,FLA,@,Carey Price,W,37,36,59:27
974,2014-04-04,FLA,CGY,h,Roberto Luongo,L,17,15,58:45
975,2014-04-04,CGY,FLA,@,Joey MacDonald,W,35,34,59:51
976,2014-04-06,FLA,DAL,h,Roberto Luongo,W,37,35,60:00
977,2014-04-06,DAL,FLA,@,Kari Lehtonen,L,24,21,59:03
978,2014-04-08,FLA,PHI,h,Dan Ellis,L,27,22,60:00
979,2014-04-08,PHI,FLA,@,Steve Mason,W,40,38,60:00
980,2014-04-10,FLA,TOR,h,Roberto Luongo,W,29,27,60:00
981,2014-04-10,TOR,FLA,@,Drew MacIntyre,L,37,33,58:31
982,2014-04-12,FLA,CBJ,h,Roberto Luongo,L,38,35,59:12
983,2014-04-12,CBJ,FLA,@,Sergei Bobrovsky,W,35,33,60:00
984,2013-10-07,LAK,NYR,h,Jonathan Quick,L,28,25,59:21
985,2013-10-07,NYR,LAK,@,Henrik Lundqvist,W,29,28,60:00
986,2013-10-09,LAK,OTT,h,Jonathan Quick,W,25,22,60:22
987,2013-10-09,OTT,LAK,@,Craig Anderson,O,32,28,60:28
988,2013-10-19,LAK,DAL,h,Jonathan Quick,W,29,27,60:00
989,2013-10-19,DAL,LAK,@,Dan Ellis,L,33,29,58:08
990,2013-10-21,LAK,CGY,h,Jonathan Quick,L,25,22,59:41
991,2013-10-21,CGY,LAK,@,Karri Ramo,W,29,27,59:44
992,2013-10-24,LAK,PHX,h,Jonathan Quick,W,28,24,60:00
993,2013-10-24,PHX,LAK,@,Thomas Greiss,L,22,20,39:19
994,2013-10-27,LAK,EDM,h,Jonathan Quick,W,18,17,64:51
995,2013-10-27,EDM,LAK,@,Richard Bachman,O,48,47,64:51
996,2013-10-30,LAK,SJS,h,Jonathan Quick,W,20,17,62:32
997,2013-10-30,SJS,LAK,@,Antti Niemi,O,23,19,62:24
998,2013-11-02,LAK,NSH,h,Jonathan Quick,L,17,13,58:20
999,2013-11-02,NSH,LAK,@,Carter Hutton,W,38,35,60:00
1000,2013-11-07,LAK,BUF,h,Jonathan Quick,W,19,19,59:56
1001,2013-11-07,BUF,LAK,@,Jhonas Enroth,L,28,26,58:06
1002,2013-11-09,LAK,VAN,h,Jonathan Quick,W,26,25,60:00
1003,2013-11-09,VAN,LAK,@,Roberto Luongo,L,18,14,31:46
1004,2013-11-19,LAK,TBL,h,Ben Scrivens,W,21,19,60:00
1005,2013-11-19,TBL,LAK,@,Ben Bishop,L,31,26,59:38
1006,2013-11-21,LAK,NJD,h,Ben Scrivens,O,15,13,62:30
1007,2013-11-21,NJD,LAK,@,Cory Schneider,W,35,34,62:30
1008,2013-11-23,LAK,COL,h,Ben Scrivens,O,33,32,62:32
1009,2013-11-23,COL,LAK,@,Semyon Varlamov,W,19,19,62:32
1010,2013-11-30,LAK,CGY,h,Ben Scrivens,L,20,18,59:51
1011,2013-11-30,CGY,LAK,@,Karri Ramo,W,22,21,60:00
1012,2013-12-02,LAK,STL,h,Ben Scrivens,W,27,25,60:00
1013,2013-12-02,STL,LAK,@,Jaroslav Halak,L,23,20,59:06
1014,2013-12-07,LAK,NYI,h,Martin Jones,W,16,16,59:56
1015,2013-12-07,NYI,LAK,@,Kevin Poulin,L,23,21,59:23
1016,2013-12-17,LAK,EDM,h,Martin Jones,W,24,24,60:00
1017,2013-12-17,EDM,LAK,@,Ilya Bryzgalov,L,39,37,57:30
1018,2013-12-19,LAK,SJS,h,Martin Jones,W,32,31,59:47
1019,2013-12-19,SJS,LAK,@,Antti Niemi,L,32,28,59:46
1020,2013-12-21,LAK,COL,h,Martin Jones,W,25,23,64:48
1021,2013-12-21,COL,LAK,@,Semyon Varlamov,O,39,37,64:44
1022,2013-12-23,LAK,DAL,h,Martin Jones,L,23,19,59:12
1023,2013-12-23,DAL,LAK,@,Kari Lehtonen,W,32,30,60:00
1024,2014-01-04,LAK,VAN,h,Jonathan Quick,W,28,27,59:59
1025,2014-01-04,VAN,LAK,@,Roberto Luongo,L,48,46,59:35
1026,2014-01-07,LAK,MIN,h,Jonathan Quick,O,17,16,65:00
1027,2014-01-07,MIN,LAK,@,Darcy Kuemper,W,40,39,64:46
1028,2014-01-09,LAK,BOS,h,Jonathan Quick,W,22,20,59:57
1029,2014-01-09,BOS,LAK,@,Chad Johnson,\,17,16,37:07
1030,2014-01-11,LAK,DET,h,Jonathan Quick,L,26,23,57:35
1031,2014-01-11,DET,LAK,@,Jimmy Howard,W,45,44,59:46
1032,2014-01-13,LAK,VAN,h,Jonathan Quick,W,28,28,59:55
1033,2014-01-13,VAN,LAK,@,Eddie Lack,L,20,19,58:14
1034,2014-01-25,LAK,ANA,h,Jonathan Quick,L,20,18,59:10
1035,2014-01-25,ANA,LAK,@,Jonas Hiller,W,36,36,60:00
1036,2014-01-30,LAK,PIT,h,Martin Jones,\,15,14,40:00
1037,2014-01-30,PIT,LAK,@,Jeff Zatkoff,W,31,30,59:59
1038,2014-02-01,LAK,PHI,h,Jonathan Quick,L,13,11,58:14
1039,2014-02-01,PHI,LAK,@,Steve Mason,W,35,35,60:00
1040,2014-02-03,LAK,CHI,h,Jonathan Quick,L,30,25,58:39
1041,2014-02-03,CHI,LAK,@,Corey Crawford,W,34,31,59:59
1042,2014-02-06,LAK,CBJ,h,Jonathan Quick,W,25,24,62:33
1043,2014-02-06,CBJ,LAK,@,Sergei Bobrovsky,O,20,18,62:29
1044,2014-03-01,LAK,CAR,h,Jonathan Quick,W,25,24,60:00
1045,2014-03-01,CAR,LAK,@,Anton Khudobin,L,30,28,59:29
1046,2014-03-03,LAK,MTL,h,Jonathan Quick,W,18,17,60:00
1047,2014-03-03,MTL,LAK,@,Peter Budaj,L,22,20,59:02
1048,2014-03-13,LAK,TOR,h,Jonathan Quick,L,29,26,58:43
1049,2014-03-13,TOR,LAK,@,James Reimer,W,31,31,40:00
1050,2014-03-15,LAK,ANA,h,Martin Jones,L,20,18,58:46
1051,2014-03-15,ANA,LAK,@,Frederik Andersen,W,38,37,60:00
1052,2014-03-17,LAK,PHX,h,Jonathan Quick,L,27,23,58:55
1053,2014-03-17,PHX,LAK,@,Mike Smith,W,39,36,60:00
1054,2014-03-20,LAK,WSH,h,Jonathan Quick,W,22,21,64:41
1055,2014-03-20,WSH,LAK,@,Jaroslav Halak,O,28,27,64:41
1056,2014-03-22,LAK,FLA,h,Jonathan Quick,W,24,24,60:00
1057,2014-03-22,FLA,LAK,@,Roberto Luongo,L,29,25,60:00
1058,2014-03-29,LAK,WPG,h,Jonathan Quick,W,26,24,60:00
1059,2014-03-29,WPG,LAK,@,Al Montoya,\,13,12,38:32
1060,2014-03-31,LAK,MIN,h,Jonathan Quick,L,20,17,58:38
1061,2014-03-31,MIN,LAK,@,Ilya Bryzgalov,W,20,18,60:00
1062,2014-04-02,LAK,PHX,h,Jonathan Quick,W,17,17,60:00
1063,2014-04-02,PHX,LAK,@,Thomas Greiss,L,32,28,60:00
1064,2014-04-12,LAK,ANA,h,Jonathan Quick,O,24,21,64:26
1065,2014-04-12,ANA,LAK,@,Frederik Andersen,W,30,27,64:48
1066,2013-10-03,MIN,LAK,h,Niklas Backstrom,O,18,16,65:00
1067,2013-10-03,LAK,MIN,@,Jonathan Quick,W,29,27,65:00
1068,2013-10-05,MIN,ANA,h,Niklas Backstrom,O,30,26,64:46
1069,2013-10-05,ANA,MIN,@,Jonas Hiller,W,33,30,64:55
1070,2013-10-10,MIN,WPG,h,Josh Harding,W,15,14,60:00
1071,2013-10-10,WPG,MIN,@,Ondrej Pavelec,L,30,28,58:44
1072,2013-10-12,MIN,DAL,h,Josh Harding,W,19,18,60:00
1073,2013-10-12,DAL,MIN,@,Dan Ellis,L,36,31,59:56
1074,2013-10-22,MIN,NSH,h,Josh Harding,W,16,16,60:00
1075,2013-10-22,NSH,MIN,@,Pekka Rinne,L,28,27,59:21
1076,2013-10-24,MIN,CAR,h,Josh Harding,W,21,20,40:00
1077,2013-10-24,CAR,MIN,@,Justin Peters,L,21,19,55:36
1078,2013-10-28,MIN,CHI,h,Niklas Backstrom,L,28,23,59:53
1079,2013-10-28,CHI,MIN,@,Corey Crawford,W,30,29,59:58
1080,2013-11-01,MIN,MTL,h,Josh Harding,W,31,28,59:47
1081,2013-11-01,MTL,MIN,@,Carey Price,L,25,21,59:04
1082,2013-11-03,MIN,NJD,h,Josh Harding,W,19,19,60:00
1083,2013-11-03,NJD,MIN,@,Cory Schneider,L,19,16,58:38
1084,2013-11-05,MIN,CGY,h,Josh Harding,W,25,24,59:41
1085,2013-11-05,CGY,MIN,@,Reto Berra,L,24,19,60:00
1086,2013-11-13,MIN,TOR,h,Josh Harding,W,20,19,54:29
1087,2013-11-13,TOR,MIN,@,Jonathan Bernier,O,34,33,64:44
1088,2013-11-15,MIN,FLA,h,Josh Harding,W,24,22,60:00
1089,2013-11-15,FLA,MIN,@,Tim Thomas,L,20,17,58:37
1090,2013-11-17,MIN,WPG,h,Josh Harding,W,22,21,59:58
1091,2013-11-17,WPG,MIN,@,Ondrej Pavelec,L,24,22,59:20
1092,2013-11-27,MIN,PHX,h,Niklas Backstrom,L,25,23,59:45
1093,2013-11-27,PHX,MIN,@,Thomas Greiss,W,29,28,60:00
1094,2013-11-29,MIN,COL,h,Josh Harding,L,20,18,59:43
1095,2013-11-29,COL,MIN,@,Jean-Sebastien Giguere,W,28,27,60:00
1096,2013-12-02,MIN,PHI,h,Josh Harding,W,21,21,60:00
1097,2013-12-02,PHI,MIN,@,Ray Emery,L,21,19,56:44
1098,2013-12-05,MIN,CHI,h,Josh Harding,W,19,16,59:59
1099,2013-12-05,CHI,MIN,@,Corey Crawford,L,23,19,58:31
1100,2013-12-08,MIN,SJS,h,Josh Harding,W,38,37,60:00
1101,2013-12-08,SJS,MIN,@,Antti Niemi,L,12,10,58:01
1102,2013-12-17,MIN,VAN,h,Josh Harding,W,31,29,64:49
