,date,team,against,home,goalie,dec,SA,SV,TOI
742,2015-10-24,DAL,FLA,h,Antti Niemi,,19,16,38:35
743,2015-10-24,FLA,DAL,@,Al Montoya,W,35,33,60:00
744,2015-10-27,DAL,ANA,h,Antti Niemi,W,20,17,59:36
745,2015-10-27,ANA,DAL,@,Frederik Andersen,L,34,30,58:04
746,2015-10-29,DAL,VAN,h,Antti Niemi,W,32,29,62:17
747,2015-10-29,VAN,DAL,@,Ryan Miller,O,29,25,62:17
748,2015-10-31,DAL,SJS,h,Antti Niemi,W,29,26,60:00
749,2015-10-31,SJS,DAL,@,Alex Stalock,L,24,20,59:22
750,2015-11-10,DAL,TOR,h,Antti Niemi,L,30,27,58:41
751,2015-11-10,TOR,DAL,@,James Reimer,W,38,36,60:00
752,2015-11-12,DAL,WPG,h,Kari Lehtonen,W,38,35,59:58
753,2015-11-12,WPG,DAL,@,Ondrej Pavelec,L,32,28,58:45
754,2015-11-14,DAL,MIN,h,Kari Lehtonen,W,24,22,63:17
755,2015-11-14,MIN,DAL,@,Devan Dubnyk,O,36,33,63:10
756,2015-11-21,DAL,BUF,h,Antti Niemi,W,22,22,59:56
757,2015-11-21,BUF,DAL,@,Chad Johnson,L,32,29,60:00
758,2015-11-24,DAL,OTT,h,Antti Niemi,L,16,11,51:04
759,2015-11-24,OTT,DAL,@,Craig Anderson,W,37,33,60:00
760,2015-11-27,DAL,VAN,h,Antti Niemi,W,36,34,64:40
761,2015-11-27,VAN,DAL,@,Ryan Miller,O,25,23,65:00
762,2015-12-08,DAL,CAR,h,Kari Lehtonen,,30,25,53:09
763,2015-12-08,CAR,DAL,@,Eddie Lack,L,12,10,39:46
764,2015-12-11,DAL,PHI,h,Antti Niemi,W,20,19,60:00
765,2015-12-11,PHI,DAL,@,Michal Neuvirth,L,43,41,58:47
766,2015-12-15,DAL,CBJ,h,Kari Lehtonen,W,35,34,60:00
767,2015-12-15,CBJ,DAL,@,Joonas Korpisalo,L,27,23,40:00
768,2015-12-17,DAL,CGY,h,Kari Lehtonen,L,27,24,57:19
769,2015-12-17,CGY,DAL,@,Karri Ramo,W,36,35,60:00
770,2015-12-19,DAL,MTL,h,Antti Niemi,W,23,21,60:00
771,2015-12-19,MTL,DAL,@,Mike Condon,L,23,17,44:27
772,2015-12-22,DAL,CHI,h,Antti Niemi,W,20,20,60:00
773,2015-12-22,CHI,DAL,@,Corey Crawford,L,32,28,60:00
774,2015-12-27,DAL,STL,h,Kari Lehtonen,W,22,22,60:00
775,2015-12-27,STL,DAL,@,Brian Elliott,L,37,35,59:19
776,2015-12-31,DAL,NSH,h,Antti Niemi,W,34,33,60:00
777,2015-12-31,NSH,DAL,@,Pekka Rinne,L,32,27,60:00
778,2016-01-07,DAL,WPG,h,Kari Lehtonen,W,33,32,64:49
779,2016-01-07,WPG,DAL,@,Connor Hellebuyck,O,24,23,65:00
780,2016-01-09,DAL,MIN,h,Antti Niemi,L,25,23,57:25
781,2016-01-09,MIN,DAL,@,Devan Dubnyk,W,35,34,60:00
782,2016-01-21,DAL,EDM,h,Antti Niemi,W,25,23,60:00
783,2016-01-21,EDM,DAL,@,Cam Talbot,L,35,32,58:26
784,2016-01-23,DAL,COL,h,Antti Niemi,L,15,12,57:07
785,2016-01-23,COL,DAL,@,Semyon Varlamov,W,43,42,60:00
786,2016-01-25,DAL,CGY,h,Antti Niemi,W,24,23,59:56
787,2016-01-25,CGY,DAL,@,Karri Ramo,L,30,28,58:20
788,2016-02-06,DAL,CHI,h,Kari Lehtonen,,15,13,40:00
789,2016-02-06,CHI,DAL,@,Corey Crawford,W,37,36,59:40
790,2016-02-13,DAL,WSH,h,Kari Lehtonen,W,23,20,60:00
791,2016-02-13,WSH,DAL,@,Braden Holtby,L,25,21,40:00
792,2016-02-20,DAL,BOS,h,Kari Lehtonen,L,41,35,59:45
793,2016-02-20,BOS,DAL,@,Tuukka Rask,W,29,26,60:00
794,2016-02-25,DAL,WPG,h,Kari Lehtonen,L,20,17,39:53
795,2016-02-25,WPG,DAL,@,Michael Hutchinson,W,30,27,60:00
796,2016-02-27,DAL,NYR,h,Kari Lehtonen,L,29,26,58:48
797,2016-02-27,NYR,DAL,@,Henrik Lundqvist,W,38,36,60:00
798,2016-02-29,DAL,DET,h,Antti Niemi,O,33,30,61:50
799,2016-02-29,DET,DAL,@,Jimmy Howard,W,41,39,62:33
800,2016-03-04,DAL,NJD,h,Kari Lehtonen,W,20,18,60:00
801,2016-03-04,NJD,DAL,@,Cory Schneider,L,18,15,41:57
802,2016-03-11,DAL,CHI,h,Kari Lehtonen,W,23,21,60:00
803,2016-03-11,CHI,DAL,@,Corey Crawford,L,20,16,30:42
804,2016-03-12,DAL,STL,h,Antti Niemi,O,36,31,61:19
805,2016-03-12,STL,DAL,@,Jake Allen,W,38,34,61:23
806,2016-03-15,DAL,LAK,h,Antti Niemi,,11,10,38:53
807,2016-03-15,LAK,DAL,@,Jhonas Enroth,W,26,24,60:00
808,2016-03-17,DAL,TBL,h,Kari Lehtonen,W,20,17,60:00
809,2016-03-17,TBL,DAL,@,Ben Bishop,L,33,29,58:37
810,2016-03-19,DAL,NYI,h,Kari Lehtonen,W,27,27,60:00
811,2016-03-19,NYI,DAL,@,Thomas Greiss,L,35,33,58:48
812,2016-03-29,DAL,NSH,h,Kari Lehtonen,W,30,28,60:00
813,2016-03-29,NSH,DAL,@,Pekka Rinne,L,23,20,59:34
814,2016-03-31,DAL,ARI,h,Antti Niemi,W,32,31,59:24
815,2016-03-31,ARI,DAL,@,Mike Smith,L,32,29,58:59
816,2016-04-07,DAL,COL,h,Kari Lehtonen,W,19,17,59:53
817,2016-04-07,COL,DAL,@,Calvin Pickard,L,30,27,58:50
818,2016-04-09,DAL,NSH,h,Antti Niemi,W,30,28,59:57
819,2016-04-09,NSH,DAL,@,Carter Hutton,L,24,21,59:07
820,2015-10-09,DET,TOR,h,Jimmy Howard,W,22,22,60:00
821,2015-10-09,TOR,DET,@,James Reimer,,13,12,39:40
822,2015-10-13,DET,TBL,h,Jimmy Howard,W,21,20,59:55
823,2015-10-13,TBL,DET,@,Ben Bishop,L,23,21,58:12
824,2015-10-16,DET,CAR,h,Jimmy Howard,L,36,31,57:44
825,2015-10-16,CAR,DET,@,Cam Ward,W,20,17,59:52
826,2015-10-27,DET,CAR,h,Petr Mrazek,L,20,18,59:10
827,2015-10-27,CAR,DET,@,Cam Ward,W,26,25,59:39
828,2015-10-30,DET,OTT,h,Jimmy Howard,L,34,32,57:31
829,2015-10-30,OTT,DET,@,Andrew Hammond,W,30,29,60:00
830,2015-11-03,DET,TBL,h,Jimmy Howard,W,30,29,59:41
831,2015-11-03,TBL,DET,@,Ben Bishop,L,29,27,58:56
832,2015-11-08,DET,DAL,h,Jimmy Howard,L,22,20,47:06
833,2015-11-08,DAL,DET,@,Kari Lehtonen,W,22,21,60:00
834,2015-11-10,DET,WSH,h,Petr Mrazek,W,38,38,60:00
835,2015-11-10,WSH,DET,@,Braden Holtby,L,27,26,58:44
836,2015-11-13,DET,SJS,h,Jimmy Howard,L,14,11,57:24
837,2015-11-13,SJS,DET,@,Martin Jones,W,28,26,60:00
838,2015-11-18,DET,WSH,h,Petr Mrazek,O,27,25,60:45
839,2015-11-18,WSH,DET,@,Braden Holtby,W,26,25,60:45
840,2015-11-20,DET,LAK,h,Petr Mrazek,W,37,35,60:00
841,2015-11-20,LAK,DET,@,Jhonas Enroth,L,29,26,59:02
842,2015-11-25,DET,BOS,h,Petr Mrazek,O,22,19,63:32
843,2015-11-25,BOS,DET,@,Jonas Gustavsson,W,34,32,63:32
844,2015-11-27,DET,EDM,h,Jimmy Howard,W,24,21,60:26
845,2015-11-27,EDM,DET,@,Cam Talbot,O,32,28,60:26
846,2015-11-29,DET,FLA,h,Petr Mrazek,O,32,30,61:20
847,2015-11-29,FLA,DET,@,Roberto Luongo,W,29,28,61:20
848,2015-12-01,DET,BUF,h,Petr Mrazek,W,32,28,65:00
849,2015-12-01,BUF,DET,@,Linus Ullmark,O,46,42,65:00
850,2015-12-03,DET,ARI,h,Jimmy Howard,W,27,26,59:38
851,2015-12-03,ARI,DET,@,Anders Lindback,,28,26,40:00
852,2015-12-05,DET,NSH,h,Petr Mrazek,W,32,28,61:38
853,2015-12-05,NSH,DET,@,Pekka Rinne,O,36,31,61:25
854,2015-12-10,DET,MTL,h,Petr Mrazek,W,25,23,60:00
855,2015-12-10,MTL,DET,@,Dustin Tokarski,L,29,26,58:10
856,2015-12-14,DET,BUF,h,Petr Mrazek,L,30,28,57:55
857,2015-12-14,BUF,DET,@,Chad Johnson,W,33,32,59:59
858,2015-12-18,DET,VAN,h,Jimmy Howard,O,40,37,64:02
859,2015-12-18,VAN,DET,@,Ryan Miller,W,28,25,65:00
860,2015-12-20,DET,CGY,h,Petr Mrazek,W,28,26,60:00
861,2015-12-20,CGY,DET,@,Karri Ramo,L,34,31,57:16
862,2015-12-22,DET,NJD,h,Petr Mrazek,L,11,10,43:57
863,2015-12-22,NJD,DET,@,Cory Schneider,W,28,25,60:00
864,2015-12-31,DET,PIT,h,Petr Mrazek,L,36,32,57:23
865,2015-12-31,PIT,DET,@,Jeff Zatkoff,W,35,33,60:00
866,2016-01-17,DET,PHI,h,Petr Mrazek,O,31,30,64:57
867,2016-01-17,PHI,DET,@,Michal Neuvirth,W,30,29,65:00
868,2016-01-20,DET,STL,h,Petr Mrazek,L,20,18,57:58
869,2016-01-20,STL,DET,@,Brian Elliott,W,30,29,60:00
870,2016-01-23,DET,ANA,h,Jimmy Howard,L,35,31,56:48
871,2016-01-23,ANA,DET,@,John Gibson,W,27,24,59:49
872,2016-02-06,DET,NYI,h,Petr Mrazek,W,29,28,60:00
873,2016-02-06,NYI,DET,@,Jaroslav Halak,L,13,9,30:20
874,2016-02-08,DET,FLA,h,Petr Mrazek,W,23,23,60:00
875,2016-02-08,FLA,DET,@,Al Montoya,L,31,28,60:00
876,2016-02-10,DET,OTT,h,Petr Mrazek,W,23,22,59:59
877,2016-02-10,OTT,DET,@,Craig Anderson,L,28,26,57:52
878,2016-02-12,DET,COL,h,Petr Mrazek,O,21,19,65:00
879,2016-02-12,COL,DET,@,Semyon Varlamov,W,45,43,65:00
880,2016-02-14,DET,BOS,h,Petr Mrazek,W,22,17,60:00
881,2016-02-14,BOS,DET,@,Tuukka Rask,,24,19,31:01
882,2016-02-23,DET,CBJ,h,Petr Mrazek,W,29,28,65:00
883,2016-02-23,CBJ,DET,@,Curtis McElhinney,O,28,27,64:39
884,2016-03-02,DET,CHI,h,Petr Mrazek,L,33,28,60:00
885,2016-03-02,CHI,DET,@,Corey Crawford,W,33,31,60:00
886,2016-03-10,DET,WPG,h,Petr Mrazek,W,25,23,60:00
887,2016-03-10,WPG,DET,@,Michael Hutchinson,L,35,32,58:51
888,2016-03-12,DET,NYR,h,Petr Mrazek,W,25,23,61:28
889,2016-03-12,NYR,DET,@,Henrik Lundqvist,O,43,40,63:03
890,2016-03-13,DET,TOR,h,Petr Mrazek,L,27,26,58:38
891,2016-03-13,TOR,DET,@,Jonathan Bernier,W,38,38,60:00
892,2016-03-24,DET,MTL,h,Petr Mrazek,W,29,26,59:29
893,2016-03-24,MTL,DET,@,Ben Scrivens,L,40,36,58:55
894,2016-03-26,DET,PIT,h,Petr Mrazek,L,27,23,35:11
895,2016-03-26,PIT,DET,@,Marc-Andre Fleury,W,23,21,60:00
896,2016-03-28,DET,BUF,h,Jimmy Howard,W,20,18,59:46
897,2016-03-28,BUF,DET,@,Chad Johnson,L,28,26,57:08
898,2016-04-01,DET,MIN,h,Jimmy Howard,W,22,20,60:00
899,2016-04-01,MIN,DET,@,Devan Dubnyk,L,29,26,58:51
900,2016-04-06,DET,PHI,h,Jimmy Howard,W,30,30,60:00
901,2016-04-06,PHI,DET,@,Steve Mason,L,25,23,59:27
902,2015-10-15,EDM,STL,h,Cam Talbot,L,29,25,58:50
903,2015-10-15,STL,EDM,@,Brian Elliott,W,26,24,59:59
904,2015-10-21,EDM,DET,h,Cam Talbot,W,29,28,59:58
905,2015-10-21,DET,EDM,@,Petr Mrazek,L,28,25,56:42
906,2015-10-23,EDM,WSH,h,Anders Nilsson,L,17,11,31:48
907,2015-10-23,WSH,EDM,@,Philipp Grubauer,W,23,19,59:40
908,2015-10-25,EDM,LAK,h,Cam Talbot,L,34,31,58:59
909,2015-10-25,LAK,EDM,@,Jonathan Quick,W,28,26,60:00
910,2015-10-29,EDM,MTL,h,Cam Talbot,W,21,18,60:00
911,2015-10-29,MTL,EDM,@,Carey Price,L,27,23,59:19
912,2015-10-31,EDM,CGY,h,Cam Talbot,L,32,27,59:51
913,2015-10-31,CGY,EDM,@,Karri Ramo,W,23,19,60:00
914,2015-11-03,EDM,PHI,h,Anders Nilsson,W,22,20,59:50
915,2015-11-03,PHI,EDM,@,Michal Neuvirth,L,48,45,59:11
916,2015-11-06,EDM,PIT,h,Anders Nilsson,L,33,31,58:34
917,2015-11-06,PIT,EDM,@,Jeff Zatkoff,W,28,27,60:00
918,2015-11-18,EDM,CHI,h,Anders Nilsson,O,27,23,61:08
919,2015-11-18,CHI,EDM,@,Corey Crawford,W,37,34,61:08
920,2015-11-20,EDM,NJD,h,Anders Nilsson,W,20,19,59:45
921,2015-11-20,NJD,EDM,@,Keith Kinkaid,L,26,22,58:17
922,2015-12-02,EDM,BOS,h,Anders Nilsson,W,40,38,64:15
923,2015-12-02,BOS,EDM,@,Tuukka Rask,O,36,34,65:00
924,2015-12-04,EDM,DAL,h,Anders Nilsson,W,43,42,60:45
925,2015-12-04,DAL,EDM,@,Antti Niemi,O,24,22,60:45
926,2015-12-06,EDM,BUF,h,Anders Nilsson,W,34,32,59:57
927,2015-12-06,BUF,EDM,@,Chad Johnson,L,28,24,58:00
928,2015-12-09,EDM,SJS,h,Anders Nilsson,W,28,25,63:59
929,2015-12-09,SJS,EDM,@,Martin Jones,O,20,16,63:59
930,2015-12-11,EDM,NYR,h,Anders Nilsson,W,34,29,60:00
931,2015-12-11,NYR,EDM,@,Henrik Lundqvist,,33,28,42:40
932,2015-12-21,EDM,WPG,h,Cam Talbot,W,45,44,60:00
933,2015-12-21,WPG,EDM,@,Michael Hutchinson,,7,7,29:27
934,2015-12-29,EDM,LAK,h,Anders Nilsson,,19,17,34:02
935,2015-12-29,LAK,EDM,@,Jonathan Quick,W,44,42,59:57
936,2015-12-31,EDM,ANA,h,Cam Talbot,L,35,34,58:22
937,2015-12-31,ANA,EDM,@,John Gibson,W,21,21,60:00
938,2016-01-02,EDM,ARI,h,Cam Talbot,W,34,31,65:00
939,2016-01-02,ARI,EDM,@,Louis Domingue,O,41,38,65:00
940,2016-01-04,EDM,CAR,h,Cam Talbot,W,29,29,62:47
941,2016-01-04,CAR,EDM,@,Cam Ward,O,27,26,62:47
942,2016-01-08,EDM,TBL,h,Cam Talbot,L,26,23,58:54
943,2016-01-08,TBL,EDM,@,Ben Bishop,W,26,24,60:00
944,2016-01-10,EDM,FLA,h,Cam Talbot,L,14,12,58:11
945,2016-01-10,FLA,EDM,@,Al Montoya,W,25,24,60:00
946,2016-01-16,EDM,CGY,h,Cam Talbot,W,32,31,65:00
947,2016-01-16,CGY,EDM,@,Jonas Hiller,O,37,36,65:00
948,2016-01-23,EDM,NSH,h,Cam Talbot,L,24,21,58:30
949,2016-01-23,NSH,EDM,@,Pekka Rinne,W,24,23,60:00
950,2016-02-02,EDM,CBJ,h,Cam Talbot,W,37,36,60:00
951,2016-02-02,CBJ,EDM,@,Joonas Korpisalo,L,35,30,60:00
952,2016-02-11,EDM,TOR,h,Cam Talbot,W,36,34,60:00
953,2016-02-11,TOR,EDM,@,Jonathan Bernier,L,34,30,58:25
954,2016-02-13,EDM,WPG,h,Laurent Brossoit,O,33,32,64:41
955,2016-02-13,WPG,EDM,@,Ondrej Pavelec,W,22,21,64:42
956,2016-02-16,EDM,ANA,h,Cam Talbot,L,29,26,59:09
957,2016-02-16,ANA,EDM,@,Frederik Andersen,W,27,24,60:00
958,2016-02-18,EDM,MIN,h,Cam Talbot,L,26,22,57:28
959,2016-02-18,MIN,EDM,@,Darcy Kuemper,W,33,31,59:57
960,2016-02-20,EDM,COL,h,Cam Talbot,L,29,26,56:01
961,2016-02-20,COL,EDM,@,Calvin Pickard,W,27,25,59:55
962,2016-02-23,EDM,OTT,h,Cam Talbot,L,24,21,59:47
963,2016-02-23,OTT,EDM,@,Craig Anderson,W,32,31,59:56
964,2016-02-28,EDM,NYI,h,Cam Talbot,W,37,36,60:00
965,2016-02-28,NYI,EDM,@,Jaroslav Halak,L,26,23,56:39
966,2016-03-08,EDM,SJS,h,Cam Talbot,L,22,19,60:00
967,2016-03-08,SJS,EDM,@,James Reimer,W,31,31,59:45
968,2016-03-12,EDM,ARI,h,Cam Talbot,L,29,25,59:21
969,2016-03-12,ARI,EDM,@,Mike Smith,W,44,44,59:39
970,2016-03-14,EDM,NSH,h,Laurent Brossoit,L,25,22,57:51
971,2016-03-14,NSH,EDM,@,Pekka Rinne,W,30,28,60:00
972,2016-03-16,EDM,STL,h,Cam Talbot,W,28,24,59:54
973,2016-03-16,STL,EDM,@,Jake Allen,L,26,21,59:01
974,2016-03-18,EDM,VAN,h,Cam Talbot,W,40,40,59:40
975,2016-03-18,VAN,EDM,@,Jacob Markstrom,L,25,23,58:06
976,2016-03-20,EDM,COL,h,Laurent Brossoit,L,25,22,58:57
977,2016-03-20,COL,EDM,@,Calvin Pickard,W,28,26,60:00
978,2016-03-28,EDM,ANA,h,Cam Talbot,L,25,23,58:28
979,2016-03-28,ANA,EDM,@,John Gibson,W,28,27,59:27
980,2016-04-02,EDM,CGY,h,Cam Talbot,L,35,30,59:51
981,2016-04-02,CGY,EDM,@,Joni Ortio,W,28,28,59:35
982,2016-04-06,EDM,VAN,h,Cam Talbot,W,27,25,59:57
983,2016-04-06,VAN,EDM,@,Jacob Markstrom,L,38,32,60:00
984,2015-10-10,FLA,PHI,h,Roberto Luongo,W,39,38,60:00
985,2015-10-10,PHI,FLA,@,Michal Neuvirth,,22,19,53:14
986,2015-10-15,FLA,BUF,h,Roberto Luongo,W,26,24,60:00
987,2015-10-15,BUF,FLA,@,Chad Johnson,L,29,26,58:36
988,2015-10-17,FLA,DAL,h,Roberto Luongo,L,36,33,58:58
989,2015-10-17,DAL,FLA,@,Kari Lehtonen,W,26,24,60:00
990,2015-10-27,FLA,COL,h,Roberto Luongo,W,32,31,60:00
991,2015-10-27,COL,FLA,@,Reto Berra,L,28,24,59:32
992,2015-10-30,FLA,BOS,h,Roberto Luongo,L,30,27,56:01
993,2015-10-30,BOS,FLA,@,Tuukka Rask,W,32,31,60:00
994,2015-10-31,FLA,WSH,h,Al Montoya,O,27,25,63:43
995,2015-10-31,WSH,FLA,@,Philipp Grubauer,W,27,26,63:44
996,2015-11-10,FLA,CGY,h,Roberto Luongo,W,28,25,60:00
997,2015-11-10,CGY,FLA,@,Karri Ramo,L,31,27,58:40
998,2015-11-12,FLA,BUF,h,Roberto Luongo,L,19,16,58:04
999,2015-11-12,BUF,FLA,@,Linus Ullmark,W,38,36,59:57
1000,2015-11-16,FLA,TBL,h,Roberto Luongo,W,39,39,60:00
1001,2015-11-16,TBL,FLA,@,Andrei Vasilevskiy,L,20,19,59:39
1002,2015-11-19,FLA,ANA,h,Roberto Luongo,L,40,38,58:59
1003,2015-11-19,ANA,FLA,@,Frederik Andersen,W,25,24,59:54
1004,2015-11-21,FLA,NYR,h,Roberto Luongo,O,31,26,60:49
1005,2015-11-21,NYR,FLA,@,Henrik Lundqvist,W,43,39,62:01
1006,2015-11-23,FLA,LAK,h,Roberto Luongo,L,23,21,49:01
1007,2015-11-23,LAK,FLA,@,Jonathan Quick,W,34,33,59:51
1008,2015-11-27,FLA,NYI,h,Roberto Luongo,W,25,23,65:00
1009,2015-11-27,NYI,FLA,@,Jaroslav Halak,O,27,25,65:00
1010,2015-12-08,FLA,OTT,h,Roberto Luongo,L,22,19,59:30
1011,2015-12-08,OTT,FLA,@,Craig Anderson,W,27,25,60:00
1012,2015-12-10,FLA,WSH,h,Al Montoya,W,21,20,60:00
1013,2015-12-10,WSH,FLA,@,Philipp Grubauer,L,25,22,56:55
1014,2015-12-20,FLA,VAN,h,Roberto Luongo,W,34,30,65:00
1015,2015-12-20,VAN,FLA,@,Ryan Miller,,42,38,65:00
1016,2015-12-22,FLA,OTT,h,Roberto Luongo,W,16,15,64:40
1017,2015-12-22,OTT,FLA,@,Craig Anderson,O,40,39,65:00
1018,2015-12-27,FLA,CBJ,h,Roberto Luongo,W,17,15,59:49
1019,2015-12-27,CBJ,FLA,@,Curtis McElhinney,L,32,29,58:42
1020,2015-12-29,FLA,MTL,h,Roberto Luongo,W,30,29,59:35
1021,2015-12-29,MTL,FLA,@,Ben Scrivens,L,30,27,58:27
1022,2016-01-02,FLA,NYR,h,Roberto Luongo,W,40,40,59:48
1023,2016-01-02,NYR,FLA,@,Henrik Lundqvist,L,20,17,60:00
1024,2016-01-03,FLA,MIN,h,Al Montoya,W,40,39,60:00
1025,2016-01-03,MIN,FLA,@,Devan Dubnyk,L,29,27,57:47
1026,2016-01-18,FLA,EDM,h,Al Montoya,L,24,20,59:59
1027,2016-01-18,EDM,FLA,@,Cam Talbot,W,33,31,59:57
1028,2016-01-22,FLA,CHI,h,Roberto Luongo,W,27,27,60:00
1029,2016-01-22,CHI,FLA,@,Scott Darling,L,32,28,59:22
1030,2016-01-23,FLA,TBL,h,Roberto Luongo,W,40,38,60:00
1031,2016-01-23,TBL,FLA,@,Ben Bishop,L,30,26,39:58
1032,2016-01-26,FLA,TOR,h,Roberto Luongo,W,23,22,59:36
1033,2016-01-26,TOR,FLA,@,James Reimer,L,27,22,59:54
1034,2016-02-04,FLA,DET,h,Roberto Luongo,W,39,36,60:00
1035,2016-02-04,DET,FLA,@,Jimmy Howard,L,32,27,58:16
1036,2016-02-06,FLA,PIT,h,Roberto Luongo,O,35,32,61:27
1037,2016-02-06,PIT,FLA,@,Jeff Zatkoff,W,44,42,61:20
1038,2016-02-12,FLA,STL,h,Al Montoya,L,15,13,37:59
1039,2016-02-12,STL,FLA,@,Brian Elliott,W,32,29,60:00
1040,2016-02-13,FLA,NSH,h,Roberto Luongo,L,28,23,60:00
1041,2016-02-13,NSH,FLA,@,Carter Hutton,W,22,22,60:00
1042,2016-02-15,FLA,PIT,h,Al Montoya,W,32,31,65:00
1043,2016-02-15,PIT,FLA,@,Marc-Andre Fleury,O,28,27,65:00
1044,2016-02-18,FLA,SJS,h,Al Montoya,O,18,17,64:51
1045,2016-02-18,SJS,FLA,@,Martin Jones,W,20,19,64:58
1046,2016-02-20,FLA,WPG,h,Roberto Luongo,W,30,29,60:00
1047,2016-02-20,WPG,FLA,@,Michael Hutchinson,L,32,29,57:28
1048,2016-02-25,FLA,ARI,h,Roberto Luongo,W,24,22,59:58
1049,2016-02-25,ARI,FLA,@,Louis Domingue,L,25,22,58:20
1050,2016-03-07,FLA,BOS,h,Al Montoya,O,16,15,44:00
1051,2016-03-07,BOS,FLA,@,Tuukka Rask,W,51,47,64:00
1052,2016-03-10,FLA,OTT,h,Roberto Luongo,W,28,26,60:00
1053,2016-03-10,OTT,FLA,@,Craig Anderson,L,31,25,60:00
1054,2016-03-12,FLA,PHI,h,Roberto Luongo,W,26,22,65:00
1055,2016-03-12,PHI,FLA,@,Steve Mason,O,29,25,64:55
1056,2016-03-19,FLA,DET,h,Roberto Luongo,L,29,25,59:38
1057,2016-03-19,DET,FLA,@,Jimmy Howard,W,26,23,59:51
1058,2016-03-29,FLA,TOR,h,Roberto Luongo,L,28,24,59:08
1059,2016-03-29,TOR,FLA,@,Jonathan Bernier,W,34,32,59:23
1060,2016-03-31,FLA,NJD,h,Al Montoya,W,25,23,59:57
1061,2016-03-31,NJD,FLA,@,Keith Kinkaid,L,40,37,58:33
1062,2016-04-02,FLA,MTL,h,Roberto Luongo,W,28,25,59:56
1063,2016-04-02,MTL,FLA,@,Mike Condon,L,39,35,59:44
1064,2016-04-09,FLA,CAR,h,Roberto Luongo,W,28,26,60:00
1065,2016-04-09,CAR,FLA,@,Eddie Lack,L,20,16,57:40
1066,2015-10-07,LAK,SJS,h,Jonathan Quick,L,32,27,60:00
1067,2015-10-07,SJS,LAK,@,Martin Jones,W,20,19,60:00
1068,2015-10-09,LAK,ARI,h,Jonathan Quick,L,22,18,60:00
1069,2015-10-09,ARI,LAK,@,Mike Smith,W,41,40,60:00
1070,2015-10-13,LAK,VAN,h,Jonathan Quick,L,25,23,58:25
1071,2015-10-13,VAN,LAK,@,Ryan Miller,W,15,15,60:00
1072,2015-10-16,LAK,MIN,h,Jonathan Quick,W,26,25,62:19
1073,2015-10-16,MIN,LAK,@,Darcy Kuemper,O,37,35,62:19
1074,2015-10-18,LAK,COL,h,Jonathan Quick,W,23,22,59:49
1075,2015-10-18,COL,LAK,@,Reto Berra,L,40,38,59:15
1076,2015-10-23,LAK,CAR,h,Jonathan Quick,W,40,40,60:00
1077,2015-10-23,CAR,LAK,@,Cam Ward,L,28,25,59:59
1078,2015-10-31,LAK,NSH,h,Jonathan Quick,W,34,31,64:42
1079,2015-10-31,NSH,LAK,@,Pekka Rinne,O,29,25,64:42
1080,2015-11-05,LAK,CBJ,h,Jonathan Quick,L,25,22,57:52
1081,2015-11-05,CBJ,LAK,@,Sergei Bobrovsky,W,33,31,59:49
1082,2015-11-07,LAK,FLA,h,Jonathan Quick,W,19,18,60:00
1083,2015-11-07,FLA,LAK,@,Roberto Luongo,L,35,31,60:00
1084,2015-11-10,LAK,ARI,h,Jonathan Quick,L,25,22,59:03
1085,2015-11-10,ARI,LAK,@,Mike Smith,W,35,33,60:00
1086,2015-11-12,LAK,NYI,h,Jhonas Enroth,W,32,31,59:46
1087,2015-11-12,NYI,LAK,@,Jaroslav Halak,L,22,20,58:10
1088,2015-11-14,LAK,EDM,h,Jonathan Quick,W,25,22,59:48
1089,2015-11-14,EDM,LAK,@,Cam Talbot,L,28,24,58:55
1090,2015-11-28,LAK,CHI,h,Jonathan Quick,W,22,20,62:04
1091,2015-11-28,CHI,LAK,@,Scott Darling,O,36,33,61:52
1092,2015-12-01,LAK,VAN,h,Jonathan Quick,W,16,15,61:57
1093,2015-12-01,VAN,LAK,@,Jacob Markstrom,O,40,38,61:57
1094,2015-12-05,LAK,PIT,h,Jonathan Quick,W,20,17,60:00
1095,2015-12-05,PIT,LAK,@,Marc-Andre Fleury,L,36,32,58:55
1096,2015-12-06,LAK,TBL,h,Jonathan Quick,W,25,24,60:00
1097,2015-12-06,TBL,LAK,@,Ben Bishop,,18,17,37:46
1098,2015-12-22,LAK,SJS,h,Jonathan Quick,L,22,18,59:33
1099,2015-12-22,SJS,LAK,@,Martin Jones,W,36,33,60:00
1100,2016-01-02,LAK,PHI,h,Jonathan Quick,W,30,29,60:00
1101,2016-01-02,PHI,LAK,@,Michal Neuvirth,L,32,30,58:11
1102,2016-01-07,LAK,TOR,h,Jonathan Quick,W,26,25,60:00
1103,2016-01-07,TOR,LAK,@,James Reimer,L,41,39,56:56
1104,2016-01-09,LAK,STL,h,Jonathan Quick,O,16,15,64:24
1105,2016-01-09,STL,LAK,@,Brian Elliott,W,27,26,64:55
1106,2016-01-11,LAK,DET,h,Jonathan Quick,W,27,25,60:00
1107,2016-01-11,DET,LAK,@,Jimmy Howard,L,30,27,59:09
1108,2016-01-16,LAK,OTT,h,Jonathan Quick,L,22,18,58:57
1109,2016-01-16,OTT,LAK,@,Craig Anderson,W,33,30,60:00
1110,2016-01-19,LAK,DAL,h,Jonathan Quick,W,29,27,60:00
1111,2016-01-19,DAL,LAK,@,Kari Lehtonen,L,29,26,57:41
