,date,team,against,home,goalie,dec,SA,SV,TOI
734,2012-04-03,DAL,SJS,h,Kari Lehtonen,L,25,21,59:05
735,2012-04-03,SJS,DAL,@,Antti Niemi,W,31,29,60:00
736,2012-04-07,DAL,STL,h,Richard Bachman,L,35,32,59:05
737,2012-04-07,STL,DAL,@,Jaroslav Halak,W,35,33,59:57
738,2011-10-07,DET,OTT,h,Jimmy Howard,W,32,29,60:00
739,2011-10-07,OTT,DET,@,Craig Anderson,L,39,34,59:49
740,2011-10-13,DET,VAN,h,Jimmy Howard,W,25,25,60:00
741,2011-10-13,VAN,DET,@,Cory Schneider,L,37,35,58:14
742,2011-10-21,DET,CBJ,h,Jimmy Howard,W,34,32,59:50
743,2011-10-21,CBJ,DET,@,Steve Mason,L,32,28,58:52
744,2011-10-28,DET,SJS,h,Jimmy Howard,L,29,26,59:07
745,2011-10-28,SJS,DET,@,Antti Niemi,W,32,30,59:54
746,2011-11-01,DET,MIN,h,Jimmy Howard,O,27,25,61:33
747,2011-11-01,MIN,DET,@,Josh Harding,W,37,36,61:04
748,2011-11-03,DET,CGY,h,Jimmy Howard,L,21,18,59:24
749,2011-11-03,CGY,DET,@,Miikka Kiprusoff,W,29,28,60:00
750,2011-11-05,DET,ANA,h,Jimmy Howard,W,22,22,60:00
751,2011-11-05,ANA,DET,@,Jonas Hiller,L,45,40,50:37
752,2011-11-08,DET,COL,h,Jimmy Howard,W,26,24,60:00
753,2011-11-08,COL,DET,@,Jean-Sebastien Giguere,\,13,12,32:08
754,2011-11-11,DET,EDM,h,Jimmy Howard,W,24,24,60:00
755,2011-11-11,EDM,DET,@,Nikolai Khabibulin,L,30,27,60:00
756,2011-11-12,DET,DAL,h,Jimmy Howard,W,27,25,60:00
757,2011-11-12,DAL,DET,@,Andrew Raycroft,L,40,35,60:00
758,2011-11-23,DET,CGY,h,Jimmy Howard,W,22,19,60:00
759,2011-11-23,CGY,DET,@,Miikka Kiprusoff,L,30,25,60:00
760,2011-11-26,DET,NSH,h,Jimmy Howard,W,19,18,60:00
761,2011-11-26,NSH,DET,@,Pekka Rinne,L,37,33,60:00
762,2011-11-30,DET,TBL,h,Jimmy Howard,W,23,21,59:56
763,2011-11-30,TBL,DET,@,Dwayne Roloson,L,35,31,59:05
764,2011-12-08,DET,PHX,h,Jimmy Howard,W,32,30,60:00
765,2011-12-08,PHX,DET,@,Jason LaBarbera,\,21,20,44:26
766,2011-12-10,DET,WPG,h,Jimmy Howard,W,30,29,60:00
767,2011-12-10,WPG,DET,@,Ondrej Pavelec,L,26,19,41:12
768,2011-12-17,DET,LAK,h,Jimmy Howard,W,29,27,60:00
769,2011-12-17,LAK,DET,@,Jonathan Bernier,\,20,15,51:12
770,2011-12-27,DET,STL,h,Jimmy Howard,W,31,29,60:00
771,2011-12-27,STL,DET,@,Brian Elliott,L,32,29,58:49
772,2011-12-31,DET,STL,h,Jimmy Howard,W,31,31,60:00
773,2011-12-31,STL,DET,@,Brian Elliott,L,31,28,60:00
774,2012-01-12,DET,PHX,h,Jimmy Howard,W,27,25,65:00
775,2012-01-12,PHX,DET,@,Mike Smith,O,42,40,65:00
776,2012-01-14,DET,CHI,h,Jimmy Howard,W,27,25,64:21
777,2012-01-14,CHI,DET,@,Corey Crawford,O,43,40,63:37
778,2012-01-16,DET,BUF,h,Jimmy Howard,W,27,27,59:46
779,2012-01-16,BUF,DET,@,Jhonas Enroth,\,12,12,35:28
780,2012-01-21,DET,CBJ,h,Jimmy Howard,W,19,17,64:29
781,2012-01-21,CBJ,DET,@,Curtis Sanford,O,31,29,65:00
782,2012-01-23,DET,STL,h,Jimmy Howard,W,22,21,59:34
783,2012-01-23,STL,DET,@,Jaroslav Halak,L,28,25,59:24
784,2012-02-08,DET,EDM,h,Joey MacDonald,W,17,15,60:00
785,2012-02-08,EDM,DET,@,Nikolai Khabibulin,L,30,26,58:07
786,2012-02-10,DET,ANA,h,Joey MacDonald,W,30,29,64:54
787,2012-02-10,ANA,DET,@,Jonas Hiller,O,24,23,65:00
788,2012-02-12,DET,PHI,h,Joey MacDonald,W,29,26,60:00
789,2012-02-12,PHI,DET,@,Sergei Bobrovsky,L,25,21,57:55
790,2012-02-14,DET,DAL,h,Joey MacDonald,W,21,20,59:55
791,2012-02-14,DAL,DET,@,Kari Lehtonen,L,37,34,59:36
792,2012-02-17,DET,NSH,h,Joey MacDonald,W,21,20,60:00
793,2012-02-17,NSH,DET,@,Pekka Rinne,L,31,29,59:54
794,2012-02-19,DET,SJS,h,Joey MacDonald,W,33,31,59:57
795,2012-02-19,SJS,DET,@,Antti Niemi,L,28,25,58:26
796,2012-02-23,DET,VAN,h,Jimmy Howard,O,43,40,64:57
797,2012-02-23,VAN,DET,@,Roberto Luongo,W,36,33,64:30
798,2012-02-25,DET,COL,h,Jimmy Howard,L,27,23,58:38
799,2012-02-25,COL,DET,@,Jean-Sebastien Giguere,W,31,28,59:47
800,2012-03-02,DET,MIN,h,Jimmy Howard,W,19,19,60:00
801,2012-03-02,MIN,DET,@,Josh Harding,L,29,23,45:30
802,2012-03-04,DET,CHI,h,Joey MacDonald,L,13,12,39:00
803,2012-03-04,CHI,DET,@,Ray Emery,W,24,23,60:00
804,2012-03-09,DET,LAK,h,Joey MacDonald,W,24,21,60:00
805,2012-03-09,LAK,DET,@,Jonathan Quick,L,15,11,59:13
806,2012-03-19,DET,WSH,h,Jimmy Howard,L,21,17,59:18
807,2012-03-19,WSH,DET,@,Braden Holtby,W,33,30,60:00
808,2012-03-24,DET,CAR,h,Ty Conklin,W,24,20,60:00
809,2012-03-24,CAR,DET,@,Cam Ward,L,50,45,59:06
810,2012-03-26,DET,CBJ,h,Ty Conklin,W,26,24,59:49
811,2012-03-26,CBJ,DET,@,Allen York,\,11,10,31:26
812,2012-03-30,DET,NSH,h,Jimmy Howard,L,26,23,59:20
813,2012-03-30,NSH,DET,@,Pekka Rinne,W,32,31,60:00
814,2012-04-01,DET,FLA,h,Jimmy Howard,W,28,27,65:00
815,2012-04-01,FLA,DET,@,Scott Clemmensen,O,32,31,65:00
816,2012-04-05,DET,NJD,h,Jimmy Howard,L,21,19,58:56
817,2012-04-05,NJD,DET,@,Martin Brodeur,W,24,23,60:00
818,2012-04-07,DET,CHI,h,Jimmy Howard,O,33,31,64:41
819,2012-04-07,CHI,DET,@,Corey Crawford,W,32,30,64:38
820,2011-10-09,EDM,PIT,h,Devan Dubnyk,W,34,33,64:51
821,2011-10-09,PIT,EDM,@,Brent Johnson,O,35,34,64:56
822,2011-10-15,EDM,VAN,h,Devan Dubnyk,L,26,22,58:32
823,2011-10-15,VAN,EDM,@,Roberto Luongo,W,30,27,60:00
824,2011-10-17,EDM,NSH,h,Nikolai Khabibulin,W,12,11,59:55
825,2011-10-17,NSH,EDM,@,Pekka Rinne,L,24,22,59:04
826,2011-10-20,EDM,MIN,h,Nikolai Khabibulin,O,31,30,65:00
827,2011-10-20,MIN,EDM,@,Niklas Backstrom,W,31,30,64:02
828,2011-10-22,EDM,NYR,h,Nikolai Khabibulin,W,19,19,60:00
829,2011-10-22,NYR,EDM,@,Henrik Lundqvist,L,24,22,48:25
830,2011-10-25,EDM,VAN,h,Nikolai Khabibulin,W,37,35,60:00
831,2011-10-25,VAN,EDM,@,Cory Schneider,\,8,8,31:37
832,2011-10-27,EDM,WSH,h,Nikolai Khabibulin,W,35,34,59:46
833,2011-10-27,WSH,EDM,@,Tomas Vokoun,L,19,17,58:46
834,2011-10-30,EDM,STL,h,Nikolai Khabibulin,W,30,28,60:00
835,2011-10-30,STL,EDM,@,Jaroslav Halak,L,30,26,58:27
836,2011-11-17,EDM,OTT,h,Devan Dubnyk,\,9,7,40:00
837,2011-11-17,OTT,EDM,@,Craig Anderson,W,24,22,60:00
838,2011-11-19,EDM,CHI,h,Nikolai Khabibulin,W,36,34,60:00
839,2011-11-19,CHI,EDM,@,Ray Emery,L,27,20,47:32
840,2011-11-28,EDM,NSH,h,Nikolai Khabibulin,L,31,29,58:34
841,2011-11-28,NSH,EDM,@,Anders Lindback,W,18,17,60:00
842,2011-11-30,EDM,MIN,h,Nikolai Khabibulin,O,29,27,65:00
843,2011-11-30,MIN,EDM,@,Niklas Backstrom,W,30,28,65:00
844,2011-12-02,EDM,CBJ,h,Devan Dubnyk,W,39,36,59:56
845,2011-12-02,CBJ,EDM,@,Curtis Sanford,L,33,28,59:09
846,2011-12-03,EDM,CGY,h,Nikolai Khabibulin,L,31,27,58:20
847,2011-12-03,CGY,EDM,@,Miikka Kiprusoff,W,29,26,60:00
848,2011-12-07,EDM,CAR,h,Devan Dubnyk,L,33,28,57:51
849,2011-12-07,CAR,EDM,@,Cam Ward,W,25,22,60:00
850,2011-12-09,EDM,COL,h,Nikolai Khabibulin,W,29,28,59:55
851,2011-12-09,COL,EDM,@,Semyon Varlamov,L,35,31,60:00
852,2011-12-19,EDM,DET,h,Nikolai Khabibulin,L,28,25,58:14
853,2011-12-19,DET,EDM,@,Jimmy Howard,W,23,21,60:00
854,2011-12-22,EDM,MIN,h,Nikolai Khabibulin,W,31,30,59:57
855,2011-12-22,MIN,EDM,@,Niklas Backstrom,L,31,27,60:00
856,2012-01-11,EDM,NJD,h,Nikolai Khabibulin,O,25,23,61:06
857,2012-01-11,NJD,EDM,@,Johan Hedberg,W,23,22,60:58
858,2012-01-13,EDM,ANA,h,Nikolai Khabibulin,L,14,11,30:54
859,2012-01-13,ANA,EDM,@,Jonas Hiller,W,33,33,60:00
860,2012-01-15,EDM,LAK,h,Devan Dubnyk,W,21,20,62:53
861,2012-01-15,LAK,EDM,@,Jonathan Quick,O,33,31,62:53
862,2012-01-21,EDM,CGY,h,Nikolai Khabibulin,L,16,12,39:44
863,2012-01-21,CGY,EDM,@,Miikka Kiprusoff,W,23,21,60:00
864,2012-01-23,EDM,SJS,h,Devan Dubnyk,W,45,44,65:00
865,2012-01-23,SJS,EDM,@,Thomas Greiss,O,18,17,65:00
866,2012-01-31,EDM,COL,h,Devan Dubnyk,W,33,31,60:00
867,2012-01-31,COL,EDM,@,Semyon Varlamov,L,23,20,58:24
868,2012-02-02,EDM,CHI,h,Devan Dubnyk,W,47,43,60:00
869,2012-02-02,CHI,EDM,@,Corey Crawford,L,28,23,43:35
870,2012-02-04,EDM,DET,h,Devan Dubnyk,W,39,35,64:49
871,2012-02-04,DET,EDM,@,Joey MacDonald,O,23,22,45:00
872,2012-02-15,EDM,TOR,h,Nikolai Khabibulin,O,26,22,61:39
873,2012-02-15,TOR,EDM,@,James Reimer,W,32,29,61:23
874,2012-02-17,EDM,COL,h,Devan Dubnyk,L,23,20,58:32
875,2012-02-17,COL,EDM,@,Semyon Varlamov,W,27,26,60:00
876,2012-02-19,EDM,VAN,h,Devan Dubnyk,L,14,11,40:00
877,2012-02-19,VAN,EDM,@,Cory Schneider,W,28,26,59:47
878,2012-02-23,EDM,PHI,h,Devan Dubnyk,W,35,35,60:00
879,2012-02-23,PHI,EDM,@,Ilya Bryzgalov,L,30,28,57:22
880,2012-02-25,EDM,PHX,h,Devan Dubnyk,L,20,17,58:26
881,2012-02-25,PHX,EDM,@,Mike Smith,W,22,21,60:00
882,2012-02-29,EDM,STL,h,Yann Danis,\,12,10,32:26
883,2012-02-29,STL,EDM,@,Jaroslav Halak,W,24,22,60:00
884,2012-03-02,EDM,DAL,h,Nikolai Khabibulin,L,14,12,59:30
885,2012-03-02,DAL,EDM,@,Kari Lehtonen,W,20,19,60:00
886,2012-03-08,EDM,MTL,h,Nikolai Khabibulin,L,30,26,59:06
887,2012-03-08,MTL,EDM,@,Peter Budaj,W,27,24,58:58
888,2012-03-12,EDM,SJS,h,Devan Dubnyk,L,33,30,59:10
889,2012-03-12,SJS,EDM,@,Antti Niemi,W,22,20,60:00
890,2012-03-14,EDM,CBJ,h,Devan Dubnyk,W,22,22,59:57
891,2012-03-14,CBJ,EDM,@,Curtis Sanford,L,26,24,59:34
892,2012-03-16,EDM,CGY,h,Devan Dubnyk,W,19,18,59:55
893,2012-03-16,CGY,EDM,@,Leland Irving,L,25,22,59:02
894,2012-03-18,EDM,PHX,h,Devan Dubnyk,O,42,40,65:00
895,2012-03-18,PHX,EDM,@,Mike Smith,W,38,36,64:34
896,2012-03-28,EDM,DAL,h,Devan Dubnyk,L,25,22,58:41
897,2012-03-28,DAL,EDM,@,Kari Lehtonen,W,32,31,59:46
898,2012-03-30,EDM,LAK,h,Nikolai Khabibulin,L,32,28,60:00
899,2012-03-30,LAK,EDM,@,Jonathan Quick,W,14,13,59:56
900,2012-04-05,EDM,ANA,h,Devan Dubnyk,O,17,14,61:12
901,2012-04-05,ANA,EDM,@,Jeff Deslauriers,W,26,24,61:12
902,2011-10-15,FLA,TBL,h,Jose Theodore,W,30,28,64:51
903,2011-10-15,TBL,FLA,@,Mathieu Garon,O,38,36,64:57
904,2011-10-20,FLA,BUF,h,Jose Theodore,L,38,35,60:00
905,2011-10-20,BUF,FLA,@,Ryan Miller,W,22,22,59:48
906,2011-10-22,FLA,NYI,h,Jose Theodore,\,10,8,40:00
907,2011-10-22,NYI,FLA,@,Evgeni Nabokov,L,32,29,58:53
908,2011-10-31,FLA,WPG,h,Jose Theodore,O,31,28,64:50
909,2011-10-31,WPG,FLA,@,Ondrej Pavelec,W,42,39,64:09
910,2011-11-03,FLA,CHI,h,Jacob Markstrom,O,33,31,65:00
911,2011-11-03,CHI,FLA,@,Corey Crawford,W,43,41,65:00
912,2011-11-06,FLA,TBL,h,Jose Theodore,O,37,34,65:00
913,2011-11-06,TBL,FLA,@,Dwayne Roloson,W,29,29,49:39
914,2011-11-13,FLA,PHI,h,Jose Theodore,L,35,32,58:40
915,2011-11-13,PHI,FLA,@,Ilya Bryzgalov,W,33,31,60:00
916,2011-11-19,FLA,PIT,h,Jose Theodore,W,41,39,60:00
917,2011-11-19,PIT,FLA,@,Brent Johnson,L,31,28,58:54
918,2011-11-21,FLA,NJD,h,Jose Theodore,W,25,22,59:57
919,2011-11-21,NJD,FLA,@,Martin Brodeur,L,36,32,58:40
920,2011-11-23,FLA,NYR,h,Jose Theodore,W,20,19,60:00
921,2011-11-23,NYR,FLA,@,Henrik Lundqvist,L,38,36,58:58
922,2011-11-25,FLA,TBL,h,Jose Theodore,O,31,29,62:29
923,2011-11-25,TBL,FLA,@,Mathieu Garon,W,24,23,62:22
924,2011-12-05,FLA,WSH,h,Scott Clemmensen,W,32,28,60:00
925,2011-12-05,WSH,FLA,@,Michal Neuvirth,L,30,25,58:56
926,2011-12-13,FLA,NJD,h,Jose Theodore,O,34,32,65:00
927,2011-12-13,NJD,FLA,@,Martin Brodeur,W,26,24,65:00
928,2011-12-16,FLA,CGY,h,Jose Theodore,W,26,24,65:00
929,2011-12-16,CGY,FLA,@,Leland Irving,O,41,39,64:58
930,2011-12-18,FLA,CAR,h,Jose Theodore,W,26,24,63:08
931,2011-12-18,CAR,FLA,@,Cam Ward,O,25,22,63:08
932,2011-12-20,FLA,PHX,h,Jose Theodore,L,22,20,58:58
933,2011-12-20,PHX,FLA,@,Mike Smith,W,20,19,43:26
934,2011-12-27,FLA,TOR,h,Jose Theodore,W,32,29,60:00
935,2011-12-27,TOR,FLA,@,Jonas Gustavsson,L,18,16,33:34
936,2011-12-30,FLA,NYR,h,Jose Theodore,\,11,10,42:27
937,2011-12-30,NYR,FLA,@,Henrik Lundqvist,W,28,27,60:00
938,2011-12-31,FLA,MTL,h,Scott Clemmensen,W,18,17,35:44
939,2011-12-31,MTL,FLA,@,Carey Price,L,34,32,59:16
940,2012-01-09,FLA,VAN,h,Scott Clemmensen,W,26,25,60:00
941,2012-01-09,VAN,FLA,@,Roberto Luongo,L,22,20,59:26
942,2012-01-13,FLA,PIT,h,Scott Clemmensen,L,41,37,60:00
943,2012-01-13,PIT,FLA,@,Marc-Andre Fleury,W,26,25,59:56
944,2012-01-16,FLA,BOS,h,Scott Clemmensen,O,35,33,64:57
945,2012-01-16,BOS,FLA,@,Tuukka Rask,W,40,38,64:41
946,2012-01-24,FLA,PHI,h,Scott Clemmensen,O,37,35,64:59
947,2012-01-24,PHI,FLA,@,Sergei Bobrovsky,W,25,23,65:00
948,2012-02-01,FLA,WSH,h,Scott Clemmensen,W,28,26,59:57
949,2012-02-01,WSH,FLA,@,Michal Neuvirth,L,37,34,59:02
950,2012-02-03,FLA,WPG,h,Scott Clemmensen,W,21,20,60:00
951,2012-02-03,WPG,FLA,@,Chris Mason,L,30,28,58:37
952,2012-02-09,FLA,LAK,h,Scott Clemmensen,W,23,22,60:00
953,2012-02-09,LAK,FLA,@,Jonathan Quick,L,11,9,40:00
954,2012-02-15,FLA,OTT,h,Scott Clemmensen,L,16,12,33:53
955,2012-02-15,OTT,FLA,@,Craig Anderson,W,44,42,60:00
956,2012-02-17,FLA,WSH,h,Jose Theodore,L,41,39,58:53
957,2012-02-17,WSH,FLA,@,Tomas Vokoun,W,23,22,59:53
958,2012-02-19,FLA,ANA,h,Jose Theodore,L,26,25,58:57
959,2012-02-19,ANA,FLA,@,Jonas Hiller,W,31,31,60:00
960,2012-02-23,FLA,MIN,h,Jose Theodore,O,28,26,64:58
961,2012-02-23,MIN,FLA,@,Niklas Backstrom,W,43,41,65:00
962,2012-02-26,FLA,MTL,h,Scott Clemmensen,W,20,18,59:57
963,2012-02-26,MTL,FLA,@,Peter Budaj,L,32,28,58:33
964,2012-03-03,FLA,NSH,h,Scott Clemmensen,L,23,20,58:24
965,2012-03-03,NSH,FLA,@,Pekka Rinne,W,40,39,60:00
966,2012-03-04,FLA,OTT,h,Jose Theodore,W,25,23,60:00
967,2012-03-04,OTT,FLA,@,Robin Lehner,L,28,24,59:38
968,2012-03-11,FLA,CAR,h,Jose Theodore,W,34,34,60:00
969,2012-03-11,CAR,FLA,@,Cam Ward,L,32,31,58:29
970,2012-03-13,FLA,TOR,h,Jose Theodore,W,28,26,60:00
971,2012-03-13,TOR,FLA,@,James Reimer,L,26,22,59:38
972,2012-03-15,FLA,BOS,h,Jose Theodore,W,26,24,60:00
973,2012-03-15,BOS,FLA,@,Tim Thomas,L,29,23,59:55
974,2012-03-17,FLA,BUF,h,Jose Theodore,W,26,24,65:00
975,2012-03-17,BUF,FLA,@,Ryan Miller,O,17,15,64:34
976,2012-03-23,FLA,EDM,h,Jose Theodore,O,21,20,65:00
977,2012-03-23,EDM,FLA,@,Devan Dubnyk,W,27,26,65:00
978,2012-03-25,FLA,NYI,h,Jose Theodore,O,37,35,65:00
979,2012-03-25,NYI,FLA,@,Evgeni Nabokov,W,35,33,65:00
980,2012-04-03,FLA,WPG,h,Jose Theodore,O,30,25,63:12
981,2012-04-03,WPG,FLA,@,Ondrej Pavelec,W,38,34,63:12
982,2012-04-07,FLA,CAR,h,Scott Clemmensen,W,35,34,59:39
983,2012-04-07,CAR,FLA,@,Brian Boucher,L,25,22,59:50
984,2011-10-07,LAK,NYR,h,Jonathan Quick,W,26,24,63:59
985,2011-10-07,NYR,LAK,@,Henrik Lundqvist,O,30,27,64:08
986,2011-10-08,LAK,BUF,h,Jonathan Bernier,L,26,22,58:15
987,2011-10-08,BUF,LAK,@,Ryan Miller,W,33,31,60:00
988,2011-10-18,LAK,STL,h,Jonathan Quick,W,27,27,60:00
989,2011-10-18,STL,LAK,@,Jaroslav Halak,L,18,14,40:23
990,2011-10-22,LAK,DAL,h,Jonathan Quick,W,28,28,59:19
991,2011-10-22,DAL,LAK,@,Andrew Raycroft,L,24,23,58:07
992,2011-10-25,LAK,NJD,h,Jonathan Bernier,L,23,20,60:00
993,2011-10-25,NJD,LAK,@,Johan Hedberg,W,31,31,60:00
994,2011-11-03,LAK,EDM,h,Jonathan Quick,L,27,24,60:00
995,2011-11-03,EDM,LAK,@,Nikolai Khabibulin,W,19,19,60:00
996,2011-11-05,LAK,PIT,h,Jonathan Quick,O,33,31,65:00
997,2011-11-05,PIT,LAK,@,Marc-Andre Fleury,W,26,24,65:00
998,2011-11-08,LAK,NSH,h,Jonathan Bernier,W,30,27,59:49
999,2011-11-08,NSH,LAK,@,Anders Lindback,L,30,26,58:33
1000,2011-11-10,LAK,VAN,h,Jonathan Quick,L,32,29,58:57
1001,2011-11-10,VAN,LAK,@,Roberto Luongo,W,30,28,59:56
1002,2011-11-12,LAK,MIN,h,Jonathan Quick,W,26,24,59:40
1003,2011-11-12,MIN,LAK,@,Josh Harding,L,21,17,31:44
1004,2011-11-16,LAK,ANA,h,Jonathan Quick,W,24,23,64:34
1005,2011-11-16,ANA,LAK,@,Jonas Hiller,O,37,36,64:49
1006,2011-11-19,LAK,DET,h,Jonathan Quick,L,38,34,59:54
1007,2011-11-19,DET,LAK,@,Jimmy Howard,W,24,23,59:27
1008,2011-11-26,LAK,CHI,h,Jonathan Quick,L,27,25,58:20
1009,2011-11-26,CHI,LAK,@,Corey Crawford,W,27,26,59:58
1010,2011-11-28,LAK,SJS,h,Jonathan Quick,W,33,33,60:00
1011,2011-11-28,SJS,LAK,@,Antti Niemi,L,33,31,58:03
1012,2011-12-01,LAK,FLA,h,Jonathan Quick,W,42,41,59:47
1013,2011-12-01,FLA,LAK,@,Jose Theodore,L,26,24,58:41
1014,2011-12-03,LAK,MTL,h,Jonathan Bernier,L,27,25,58:59
1015,2011-12-03,MTL,LAK,@,Carey Price,W,27,26,60:00
1016,2011-12-08,LAK,MIN,h,Jonathan Quick,L,24,20,58:07
1017,2011-12-08,MIN,LAK,@,Matt Hackett,W,44,42,59:48
1018,2011-12-10,LAK,DAL,h,Jonathan Bernier,L,28,26,58:51
1019,2011-12-10,DAL,LAK,@,Richard Bachman,W,27,26,60:00
1020,2011-12-22,LAK,ANA,h,Jonathan Quick,W,22,20,64:58
1021,2011-12-22,ANA,LAK,@,Jonas Hiller,O,34,32,65:00
1022,2011-12-26,LAK,PHX,h,Jonathan Quick,W,29,26,60:00
1023,2011-12-26,PHX,LAK,@,Jason LaBarbera,L,29,25,47:06
1024,2011-12-31,LAK,VAN,h,Jonathan Quick,W,28,27,60:00
1025,2011-12-31,VAN,LAK,@,Roberto Luongo,L,33,29,60:00
1026,2012-01-02,LAK,COL,h,Jonathan Quick,O,21,20,64:36
1027,2012-01-02,COL,LAK,@,Semyon Varlamov,W,32,31,65:00
1028,2012-01-05,LAK,PHX,h,Jonathan Quick,W,22,22,60:38
1029,2012-01-05,PHX,LAK,@,Mike Smith,O,28,27,60:38
1030,2012-01-07,LAK,CBJ,h,Jonathan Quick,L,18,17,57:51
1031,2012-01-07,CBJ,LAK,@,Curtis Sanford,W,31,31,59:40
1032,2012-01-09,LAK,WSH,h,Jonathan Bernier,W,22,20,60:00
1033,2012-01-09,WSH,LAK,@,Tomas Vokoun,L,27,23,40:00
1034,2012-01-12,LAK,DAL,h,Jonathan Quick,O,38,34,64:51
1035,2012-01-12,DAL,LAK,@,Kari Lehtonen,W,41,37,65:00
1036,2012-01-19,LAK,CGY,h,Jonathan Quick,O,25,24,65:00
1037,2012-01-19,CGY,LAK,@,Miikka Kiprusoff,W,32,31,65:00
1038,2012-01-21,LAK,COL,h,Jonathan Quick,L,31,28,60:00
1039,2012-01-21,COL,LAK,@,Jean-Sebastien Giguere,W,26,25,60:00
1040,2012-01-23,LAK,OTT,h,Jonathan Quick,W,28,27,59:28
1041,2012-01-23,OTT,LAK,@,Craig Anderson,L,26,22,40:00
1042,2012-02-01,LAK,CBJ,h,Jonathan Quick,W,22,20,60:00
1043,2012-02-01,CBJ,LAK,@,Curtis Sanford,L,33,30,60:00
1044,2012-02-16,LAK,PHX,h,Jonathan Quick,L,21,20,58:41
1045,2012-02-16,PHX,LAK,@,Mike Smith,W,28,28,59:45
1046,2012-02-18,LAK,CGY,h,Jonathan Quick,L,18,17,58:53
1047,2012-02-18,CGY,LAK,@,Miikka Kiprusoff,W,28,28,60:00
1048,2012-02-25,LAK,CHI,h,Jonathan Quick,W,19,19,59:53
1049,2012-02-25,CHI,LAK,@,Ray Emery,\,20,20,33:11
1050,2012-03-03,LAK,ANA,h,Jonathan Quick,W,31,29,59:22
1051,2012-03-03,ANA,LAK,@,Jonas Hiller,L,19,16,58:46
1052,2012-03-13,LAK,DET,h,Jonathan Quick,W,24,22,60:00
1053,2012-03-13,DET,LAK,@,Jimmy Howard,L,26,22,59:46
1054,2012-03-17,LAK,NSH,h,Jonathan Bernier,W,21,19,59:54
1055,2012-03-17,NSH,LAK,@,Pekka Rinne,L,27,23,60:00
1056,2012-03-20,LAK,SJS,h,Jonathan Quick,W,22,20,60:00
1057,2012-03-20,SJS,LAK,@,Antti Niemi,L,41,37,57:57
1058,2012-03-22,LAK,STL,h,Jonathan Quick,W,35,35,64:55
1059,2012-03-22,STL,LAK,@,Brian Elliott,O,37,37,65:00
1060,2012-03-24,LAK,BOS,h,Jonathan Quick,L,25,22,58:58
1061,2012-03-24,BOS,LAK,@,Tim Thomas,W,42,40,60:00
1062,2012-04-02,LAK,EDM,h,Jonathan Quick,W,19,19,60:00
1063,2012-04-02,EDM,LAK,@,Devan Dubnyk,L,37,35,59:07
1064,2012-04-05,LAK,SJS,h,Jonathan Quick,O,31,26,65:00
1065,2012-04-05,SJS,LAK,@,Antti Niemi,W,36,31,65:00
1066,2011-10-08,MIN,CBJ,h,Niklas Backstrom,W,31,29,59:55
1067,2011-10-08,CBJ,MIN,@,Steve Mason,L,23,19,40:00
1068,2011-10-13,MIN,EDM,h,Niklas Backstrom,W,22,21,65:00
1069,2011-10-13,EDM,MIN,@,Nikolai Khabibulin,O,35,34,65:00
1070,2011-10-15,MIN,DET,h,Josh Harding,O,41,38,64:11
1071,2011-10-15,DET,MIN,@,Jimmy Howard,W,14,12,64:06
1072,2011-10-18,MIN,PIT,h,Niklas Backstrom,L,25,21,58:34
1073,2011-10-18,PIT,MIN,@,Brent Johnson,W,26,24,59:58
1074,2011-10-27,MIN,ANA,h,Niklas Backstrom,L,16,13,59:41
1075,2011-10-27,ANA,MIN,@,Jonas Hiller,W,25,23,60:00
1076,2011-10-29,MIN,DET,h,Josh Harding,W,36,36,59:55
1077,2011-10-29,DET,MIN,@,Jimmy Howard,L,20,19,58:41
1078,2011-11-03,MIN,VAN,h,Josh Harding,W,25,24,60:00
1079,2011-11-03,VAN,MIN,@,Cory Schneider,L,45,40,60:00
1080,2011-11-05,MIN,STL,h,Josh Harding,W,31,30,60:00
1081,2011-11-05,STL,MIN,@,Jaroslav Halak,L,26,24,58:34
1082,2011-11-17,MIN,COL,h,Niklas Backstrom,W,27,27,60:00
1083,2011-11-17,COL,MIN,@,Jean-Sebastien Giguere,L,18,17,58:20
1084,2011-11-19,MIN,STL,h,Josh Harding,W,27,25,64:55
1085,2011-11-19,STL,MIN,@,Jaroslav Halak,O,32,30,65:00
1086,2011-11-23,MIN,NSH,h,Josh Harding,W,25,23,59:28
1087,2011-11-23,NSH,MIN,@,Pekka Rinne,L,30,27,59:32
1088,2011-11-25,MIN,EDM,h,Josh Harding,L,28,24,59:36
1089,2011-11-25,EDM,MIN,@,Nikolai Khabibulin,W,32,30,60:00
1090,2011-11-27,MIN,CGY,h,Josh Harding,\,27,25,51:15
1091,2011-11-27,CGY,MIN,@,Miikka Kiprusoff,W,21,19,60:00
1092,2011-11-28,MIN,TBL,h,Niklas Backstrom,W,33,32,59:48
1093,2011-11-28,TBL,MIN,@,Mathieu Garon,L,23,21,59:08
1094,2011-12-02,MIN,NJD,h,Josh Harding,\,22,22,40:00
1095,2011-12-02,NJD,MIN,@,Johan Hedberg,\,12,11,49:25
1096,2011-12-14,MIN,CHI,h,Niklas Backstrom,O,31,28,64:52
1097,2011-12-14,CHI,MIN,@,Ray Emery,W,30,27,65:00
1098,2011-12-17,MIN,NYI,h,Niklas Backstrom,O,36,35,65:00
