,date,team,against,home,goalie,dec,SA,SV,TOI
739,2014-10-09,CHI,DAL,@,Corey Crawford,W,34,32,65:00
740,2014-10-18,DAL,PHI,h,Kari Lehtonen,O,37,31,62:49
741,2014-10-18,PHI,DAL,@,Steve Mason,,18,14,40:00
742,2014-10-21,DAL,VAN,h,Kari Lehtonen,W,46,43,60:00
743,2014-10-21,VAN,DAL,@,Eddie Lack,,15,14,38:39
744,2014-10-28,DAL,STL,h,Kari Lehtonen,O,27,23,61:28
745,2014-10-28,STL,DAL,@,Brian Elliott,W,28,25,61:07
746,2014-10-31,DAL,ANA,h,Kari Lehtonen,O,24,22,62:30
747,2014-10-31,ANA,DAL,@,Frederik Andersen,W,22,21,61:48
748,2014-11-04,DAL,LAK,h,Kari Lehtonen,L,30,27,58:10
749,2014-11-04,LAK,DAL,@,Jonathan Quick,W,34,33,60:00
750,2014-11-06,DAL,NSH,h,Kari Lehtonen,L,33,30,58:43
751,2014-11-06,NSH,DAL,@,Pekka Rinne,W,35,33,60:00
752,2014-11-08,DAL,SJS,h,Anders Lindback,L,28,24,58:36
753,2014-11-08,SJS,DAL,@,Alex Stalock,W,40,37,59:54
754,2014-11-15,DAL,MIN,h,Kari Lehtonen,L,22,20,58:30
755,2014-11-15,MIN,DAL,@,Darcy Kuemper,W,28,27,59:35
756,2014-11-18,DAL,CAR,h,Kari Lehtonen,,16,12,35:54
757,2014-11-18,CAR,DAL,@,Cam Ward,W,27,23,59:44
758,2014-11-20,DAL,ARI,h,Kari Lehtonen,W,27,26,60:00
759,2014-11-20,ARI,DAL,@,Mike Smith,L,27,24,58:10
760,2014-11-22,DAL,LAK,h,Kari Lehtonen,W,41,37,60:00
761,2014-11-22,LAK,DAL,@,Jonathan Quick,L,23,18,59:04
762,2014-11-25,DAL,EDM,h,Kari Lehtonen,W,37,35,60:00
763,2014-11-25,EDM,DAL,@,Viktor Fasth,L,34,31,59:37
764,2014-11-28,DAL,MIN,h,Kari Lehtonen,O,34,29,62:00
765,2014-11-28,MIN,DAL,@,Darcy Kuemper,W,45,41,61:55
766,2014-12-06,DAL,MTL,h,Kari Lehtonen,W,17,16,59:59
767,2014-12-06,MTL,DAL,@,Carey Price,L,28,25,58:28
768,2014-12-09,DAL,WPG,h,Jussi Rynnas,,15,13,32:26
769,2014-12-09,WPG,DAL,@,Michael Hutchinson,W,28,26,60:00
770,2014-12-13,DAL,NJD,h,Kari Lehtonen,W,31,28,59:52
771,2014-12-13,NJD,DAL,@,Cory Schneider,L,33,29,40:00
772,2014-12-23,DAL,TOR,h,Kari Lehtonen,L,25,22,59:06
773,2014-12-23,TOR,DAL,@,Jonathan Bernier,W,43,43,60:00
774,2014-12-29,DAL,NYR,h,Kari Lehtonen,W,30,28,60:00
775,2014-12-29,NYR,DAL,@,Henrik Lundqvist,L,27,24,58:31
776,2014-12-31,DAL,ARI,h,Kari Lehtonen,W,32,32,60:00
777,2014-12-31,ARI,DAL,@,Devan Dubnyk,L,31,25,60:00
778,2015-01-03,DAL,MIN,h,Kari Lehtonen,W,22,21,60:00
779,2015-01-03,MIN,DAL,@,Niklas Backstrom,,14,11,31:04
780,2015-01-06,DAL,CBJ,h,Anders Lindback,L,20,16,57:51
781,2015-01-06,CBJ,DAL,@,Sergei Bobrovsky,W,26,24,59:31
782,2015-01-13,DAL,OTT,h,Anders Lindback,W,36,34,49:30
783,2015-01-13,OTT,DAL,@,Robin Lehner,L,29,24,57:58
784,2015-01-15,DAL,WPG,h,Anders Lindback,L,22,20,57:33
785,2015-01-15,WPG,DAL,@,Ondrej Pavelec,W,47,46,60:00
786,2015-01-17,DAL,WSH,h,Kari Lehtonen,W,32,28,60:00
787,2015-01-17,WSH,DAL,@,Justin Peters,L,26,21,58:51
788,2015-01-20,DAL,BOS,h,Kari Lehtonen,L,27,24,58:29
789,2015-01-20,BOS,DAL,@,Tuukka Rask,W,37,36,60:00
790,2015-02-03,DAL,COL,h,Kari Lehtonen,O,24,22,65:00
791,2015-02-03,COL,DAL,@,Semyon Varlamov,W,32,30,63:33
792,2015-02-05,DAL,TBL,h,Kari Lehtonen,L,28,24,58:07
793,2015-02-05,TBL,DAL,@,Andrei Vasilevskiy,W,36,33,60:00
794,2015-02-13,DAL,FLA,h,Kari Lehtonen,W,37,37,60:00
795,2015-02-13,FLA,DAL,@,Al Montoya,L,28,26,58:18
796,2015-02-19,DAL,SJS,h,Jhonas Enroth,,9,9,33:05
797,2015-02-19,SJS,DAL,@,Antti Niemi,W,39,37,60:00
798,2015-02-21,DAL,DET,h,Kari Lehtonen,O,36,29,60:36
799,2015-02-21,DET,DAL,@,Jimmy Howard,,32,26,50:37
800,2015-02-27,DAL,COL,h,Kari Lehtonen,O,23,19,64:47
801,2015-02-27,COL,DAL,@,Semyon Varlamov,W,36,32,64:44
802,2015-03-01,DAL,ANA,h,Jhonas Enroth,L,22,19,58:00
803,2015-03-01,ANA,DAL,@,John Gibson,W,40,39,60:00
804,2015-03-03,DAL,NYI,h,Kari Lehtonen,W,37,35,62:18
805,2015-03-03,NYI,DAL,@,Jaroslav Halak,O,35,32,60:54
806,2015-03-15,DAL,STL,h,Kari Lehtonen,L,20,18,59:34
807,2015-03-15,STL,DAL,@,Jake Allen,W,28,28,60:00
808,2015-03-19,DAL,PIT,h,Kari Lehtonen,W,32,31,60:00
809,2015-03-19,PIT,DAL,@,Marc-Andre Fleury,L,26,24,58:34
810,2015-03-21,DAL,CHI,h,Kari Lehtonen,W,33,33,60:00
811,2015-03-21,CHI,DAL,@,Corey Crawford,L,29,25,59:57
812,2015-03-23,DAL,BUF,h,Kari Lehtonen,W,28,25,60:00
813,2015-03-23,BUF,DAL,@,Anders Lindback,L,39,35,58:40
814,2015-03-30,DAL,CGY,h,Kari Lehtonen,L,19,15,36:14
815,2015-03-30,CGY,DAL,@,Jonas Hiller,W,36,33,59:57
816,2015-04-03,DAL,STL,h,Kari Lehtonen,L,19,13,52:12
817,2015-04-03,STL,DAL,@,Brian Elliott,W,32,27,60:00
818,2015-04-11,DAL,NSH,h,Jhonas Enroth,W,25,24,60:00
819,2015-04-11,NSH,DAL,@,Carter Hutton,L,24,21,58:59
820,2014-10-09,DET,BOS,h,Jimmy Howard,W,17,16,60:00
821,2014-10-09,BOS,DET,@,Tuukka Rask,L,24,22,58:06
822,2014-10-11,DET,ANA,h,Jimmy Howard,L,26,23,59:40
823,2014-10-11,ANA,DET,@,Frederik Andersen,W,29,27,60:00
824,2014-10-15,DET,BOS,h,Jimmy Howard,O,39,37,65:00
825,2014-10-15,BOS,DET,@,Tuukka Rask,W,20,18,65:00
826,2014-10-18,DET,TOR,h,Jonas Gustavsson,W,30,30,64:49
827,2014-10-18,TOR,DET,@,Jonathan Bernier,O,32,31,64:50
828,2014-10-23,DET,PIT,h,Jimmy Howard,W,26,23,63:27
829,2014-10-23,PIT,DET,@,Thomas Greiss,O,31,27,64:11
830,2014-10-31,DET,LAK,h,Jimmy Howard,W,30,28,60:00
831,2014-10-31,LAK,DET,@,Jonathan Quick,L,34,30,59:05
832,2014-11-07,DET,NJD,h,Jimmy Howard,W,17,15,60:00
833,2014-11-07,NJD,DET,@,Cory Schneider,L,24,20,40:00
834,2014-11-09,DET,TBL,h,Jimmy Howard,O,30,27,65:00
835,2014-11-09,TBL,DET,@,Ben Bishop,W,20,17,64:58
836,2014-11-14,DET,CHI,h,Jimmy Howard,W,26,25,60:00
837,2014-11-14,CHI,DET,@,Corey Crawford,L,36,33,59:19
838,2014-11-16,DET,MTL,h,Jimmy Howard,L,19,15,55:51
839,2014-11-16,MTL,DET,@,Dustin Tokarski,W,29,28,59:52
840,2014-11-24,DET,OTT,h,Jimmy Howard,W,26,23,59:44
841,2014-11-24,OTT,DET,@,Craig Anderson,L,43,39,58:57
842,2014-11-26,DET,PHI,h,Jimmy Howard,W,24,22,60:00
843,2014-11-26,PHI,DET,@,Steve Mason,L,14,11,31:47
844,2014-11-30,DET,VAN,h,Jimmy Howard,W,33,30,60:00
845,2014-11-30,VAN,DET,@,Ryan Miller,L,29,25,57:51
846,2014-12-02,DET,FLA,h,Jimmy Howard,L,31,27,56:46
847,2014-12-02,FLA,DET,@,Roberto Luongo,W,41,38,60:00
848,2014-12-04,DET,DAL,h,Jimmy Howard,W,24,22,59:57
849,2014-12-04,DAL,DET,@,Jussi Rynnas,L,29,24,59:59
850,2014-12-06,DET,NYR,h,Jimmy Howard,W,29,27,60:00
851,2014-12-06,NYR,DET,@,Cam Talbot,L,34,31,58:44
852,2014-12-10,DET,TOR,h,Jimmy Howard,O,19,18,65:00
853,2014-12-10,TOR,DET,@,James Reimer,W,42,41,65:00
854,2014-12-12,DET,FLA,h,Jimmy Howard,O,26,24,65:00
855,2014-12-12,FLA,DET,@,Roberto Luongo,W,31,29,65:00
856,2014-12-16,DET,CBJ,h,Jimmy Howard,O,29,29,65:00
857,2014-12-16,CBJ,DET,@,Sergei Bobrovsky,W,30,30,65:00
858,2014-12-19,DET,NYI,h,Petr Mrazek,L,23,22,38:52
859,2014-12-19,NYI,DET,@,Jaroslav Halak,W,18,17,60:00
860,2014-12-21,DET,COL,h,Petr Mrazek,O,23,22,65:00
861,2014-12-21,COL,DET,@,Calvin Pickard,W,35,34,65:00
862,2014-12-23,DET,BUF,h,Petr Mrazek,W,16,13,60:00
863,2014-12-23,BUF,DET,@,Michal Neuvirth,L,39,33,60:00
864,2014-12-31,DET,NJD,h,Jimmy Howard,W,13,12,60:00
865,2014-12-31,NJD,DET,@,Cory Schneider,L,28,25,60:00
866,2015-01-17,DET,NSH,h,Petr Mrazek,W,36,34,59:54
867,2015-01-17,NSH,DET,@,Marek Mazanec,,20,18,47:00
868,2015-01-18,DET,BUF,h,Thomas McCollum,W,8,7,45:54
869,2015-01-18,BUF,DET,@,Jhonas Enroth,L,26,20,60:00
870,2015-01-20,DET,MIN,h,Petr Mrazek,W,38,34,65:00
871,2015-01-20,MIN,DET,@,Darcy Kuemper,O,14,14,37:35
872,2015-01-31,DET,NYI,h,Petr Mrazek,W,23,22,59:55
873,2015-01-31,NYI,DET,@,Chad Johnson,L,19,15,60:00
874,2015-02-14,DET,WPG,h,Jimmy Howard,O,38,34,64:55
875,2015-02-14,WPG,DET,@,Michael Hutchinson,W,29,25,64:57
876,2015-02-16,DET,MTL,h,Jimmy Howard,L,28,27,58:34
877,2015-02-16,MTL,DET,@,Carey Price,W,25,25,60:00
878,2015-03-04,DET,NYR,h,Jimmy Howard,W,40,39,61:04
879,2015-03-04,NYR,DET,@,Cam Talbot,O,31,29,61:09
880,2015-03-06,DET,CGY,h,Jimmy Howard,L,23,19,57:16
881,2015-03-06,CGY,DET,@,Jonas Hiller,W,35,33,60:00
882,2015-03-09,DET,EDM,h,Jimmy Howard,W,38,36,59:58
883,2015-03-09,EDM,DET,@,Ben Scrivens,L,24,21,58:19
884,2015-03-12,DET,CBJ,h,Jimmy Howard,L,26,23,57:03
885,2015-03-12,CBJ,DET,@,Sergei Bobrovsky,W,42,41,60:00
886,2015-03-22,DET,STL,h,Jimmy Howard,W,24,23,60:18
887,2015-03-22,STL,DET,@,Jake Allen,O,25,23,60:00
888,2015-03-24,DET,ARI,h,Jimmy Howard,O,22,17,63:08
889,2015-03-24,ARI,DET,@,Mike Smith,W,37,33,63:08
890,2015-03-26,DET,SJS,h,Petr Mrazek,L,19,17,38:59
891,2015-03-26,SJS,DET,@,Antti Niemi,W,34,30,60:00
892,2015-03-28,DET,TBL,h,Petr Mrazek,W,23,23,59:56
893,2015-03-28,TBL,DET,@,Ben Bishop,L,22,19,59:14
894,2015-03-31,DET,OTT,h,Petr Mrazek,O,34,33,65:00
895,2015-03-31,OTT,DET,@,Andrew Hammond,W,17,16,64:52
896,2015-04-02,DET,BOS,h,Petr Mrazek,L,25,22,58:28
897,2015-04-02,BOS,DET,@,Tuukka Rask,W,37,35,60:00
898,2015-04-05,DET,WSH,h,Petr Mrazek,L,28,26,57:44
899,2015-04-05,WSH,DET,@,Braden Holtby,W,36,35,60:00
900,2015-04-07,DET,CAR,h,Jimmy Howard,W,32,30,60:00
901,2015-04-07,CAR,DET,@,Anton Khudobin,L,25,22,58:09
902,2014-10-09,EDM,CGY,h,Ben Scrivens,L,26,21,59:05
903,2014-10-09,CGY,EDM,@,Karri Ramo,W,40,38,60:00
904,2014-10-17,EDM,VAN,h,Ben Scrivens,L,29,28,58:15
905,2014-10-17,VAN,EDM,@,Ryan Miller,W,28,28,60:00
906,2014-10-20,EDM,TBL,h,Ben Scrivens,W,24,22,60:00
907,2014-10-20,TBL,EDM,@,Ben Bishop,L,23,20,58:47
908,2014-10-22,EDM,WSH,h,Ben Scrivens,W,34,32,60:00
909,2014-10-22,WSH,EDM,@,Braden Holtby,L,20,17,58:39
910,2014-10-24,EDM,CAR,h,Ben Scrivens,W,30,27,59:44
911,2014-10-24,CAR,EDM,@,Anton Khudobin,L,28,23,59:03
912,2014-10-27,EDM,MTL,h,Ben Scrivens,W,29,29,60:00
913,2014-10-27,MTL,EDM,@,Dustin Tokarski,L,18,16,58:52
914,2014-10-29,EDM,NSH,h,Ben Scrivens,L,35,31,59:51
915,2014-10-29,NSH,EDM,@,Pekka Rinne,W,27,26,60:00
916,2014-11-01,EDM,VAN,h,Ben Scrivens,L,30,27,58:40
917,2014-11-01,VAN,EDM,@,Ryan Miller,W,27,25,60:00
918,2014-11-13,EDM,OTT,h,Ben Scrivens,O,30,26,62:39
919,2014-11-13,OTT,EDM,@,Craig Anderson,W,37,34,62:32
920,2014-11-16,EDM,ARI,h,Ben Scrivens,L,28,26,58:28
921,2014-11-16,ARI,EDM,@,Devan Dubnyk,W,34,33,60:00
922,2014-11-19,EDM,VAN,h,Ben Scrivens,L,31,26,58:11
923,2014-11-19,VAN,EDM,@,Ryan Miller,W,32,28,60:00
924,2014-11-21,EDM,NJD,h,Viktor Fasth,L,26,24,56:19
925,2014-11-21,NJD,EDM,@,Cory Schneider,W,29,29,60:00
926,2014-11-22,EDM,CHI,h,Viktor Fasth,,17,15,37:15
927,2014-11-22,CHI,EDM,@,Corey Crawford,W,25,24,60:00
928,2014-12-01,EDM,ARI,h,Viktor Fasth,L,24,19,59:54
929,2014-12-01,ARI,EDM,@,Mike Smith,W,27,25,60:00
930,2014-12-07,EDM,SJS,h,Ben Scrivens,W,21,20,59:43
931,2014-12-07,SJS,EDM,@,Alex Stalock,L,24,22,58:36
932,2014-12-12,EDM,ANA,h,Ben Scrivens,,7,7,38:51
933,2014-12-12,ANA,EDM,@,Frederik Andersen,W,23,21,60:00
934,2014-12-14,EDM,NYR,h,Ben Scrivens,L,21,20,58:32
935,2014-12-14,NYR,EDM,@,Henrik Lundqvist,W,16,16,59:52
936,2014-12-21,EDM,DAL,h,Ben Scrivens,O,45,40,64:59
937,2014-12-21,DAL,EDM,@,Anders Lindback,W,10,9,35:39
938,2014-12-23,EDM,ARI,h,Viktor Fasth,,19,16,54:55
939,2014-12-23,ARI,EDM,@,Devan Dubnyk,W,27,26,60:00
940,2014-12-30,EDM,LAK,h,Ben Scrivens,W,39,37,65:00
941,2014-12-30,LAK,EDM,@,Jonathan Quick,O,21,19,65:00
942,2015-01-04,EDM,NYI,h,Ben Scrivens,W,33,31,59:58
943,2015-01-04,NYI,EDM,@,Jaroslav Halak,L,22,18,59:13
944,2015-01-06,EDM,DET,h,Viktor Fasth,L,40,37,59:36
945,2015-01-06,DET,EDM,@,Jimmy Howard,W,23,21,60:00
946,2015-01-09,EDM,CHI,h,Ben Scrivens,W,21,19,60:00
947,2015-01-09,CHI,EDM,@,Antti Raanta,L,21,17,59:35
948,2015-01-11,EDM,FLA,h,Ben Scrivens,L,27,23,58:52
949,2015-01-11,FLA,EDM,@,Roberto Luongo,W,33,31,60:00
950,2015-01-27,EDM,MIN,h,Viktor Fasth,L,29,27,58:20
951,2015-01-27,MIN,EDM,@,Devan Dubnyk,W,24,23,59:57
952,2015-01-29,EDM,BUF,h,Ben Scrivens,W,20,18,60:00
953,2015-01-29,BUF,EDM,@,Jhonas Enroth,L,34,31,59:23
954,2015-02-04,EDM,PIT,h,Viktor Fasth,L,26,24,57:07
955,2015-02-04,PIT,EDM,@,Marc-Andre Fleury,W,22,22,60:00
956,2015-02-18,EDM,BOS,h,Ben Scrivens,W,41,38,64:54
957,2015-02-18,BOS,EDM,@,Tuukka Rask,O,30,27,65:00
958,2015-02-20,EDM,MIN,h,Ben Scrivens,L,29,25,59:56
959,2015-02-20,MIN,EDM,@,Devan Dubnyk,W,15,15,60:00
960,2015-02-21,EDM,ANA,h,Ben Scrivens,L,21,19,58:34
961,2015-02-21,ANA,EDM,@,John Gibson,W,27,26,60:00
962,2015-02-28,EDM,STL,h,Ben Scrivens,L,27,25,58:37
963,2015-02-28,STL,EDM,@,Brian Elliott,W,22,21,60:00
964,2015-03-03,EDM,LAK,h,Ben Scrivens,L,29,24,59:58
965,2015-03-03,LAK,EDM,@,Jonathan Quick,W,23,21,60:00
966,2015-03-16,EDM,TOR,h,Ben Scrivens,W,29,28,59:56
967,2015-03-16,TOR,EDM,@,James Reimer,,28,27,51:52
968,2015-03-18,EDM,CBJ,h,Ben Scrivens,O,20,17,65:00
969,2015-03-18,CBJ,EDM,@,Curtis McElhinney,W,47,44,64:59
970,2015-03-21,EDM,PHI,h,Ben Scrivens,W,31,27,62:46
971,2015-03-21,PHI,EDM,@,Ray Emery,O,34,29,62:46
972,2015-03-23,EDM,WPG,h,Ben Scrivens,L,24,20,60:00
973,2015-03-23,WPG,EDM,@,Ondrej Pavelec,W,34,33,60:00
974,2015-03-25,EDM,COL,h,Ben Scrivens,W,44,41,60:00
975,2015-03-25,COL,EDM,@,Reto Berra,L,27,26,49:08
976,2015-03-27,EDM,DAL,h,Richard Bachman,W,29,29,60:00
977,2015-03-27,DAL,EDM,@,Kari Lehtonen,L,28,24,60:00
978,2015-04-04,EDM,CGY,h,Ben Scrivens,L,29,25,60:00
979,2015-04-04,CGY,EDM,@,Jonas Hiller,W,27,27,59:01
980,2015-04-07,EDM,LAK,h,Richard Bachman,W,27,25,60:00
981,2015-04-07,LAK,EDM,@,Martin Jones,L,21,18,58:41
982,2015-04-09,EDM,SJS,h,Laurent Brossoit,L,51,49,59:36
983,2015-04-09,SJS,EDM,@,Antti Niemi,W,27,26,60:00
984,2014-10-11,FLA,NJD,h,Al Montoya,,10,10,37:01
985,2014-10-11,NJD,FLA,@,Cory Schneider,W,29,28,60:00
986,2014-10-13,FLA,OTT,h,Roberto Luongo,L,23,22,59:02
987,2014-10-13,OTT,FLA,@,Craig Anderson,W,30,30,59:44
988,2014-10-30,FLA,ARI,h,Roberto Luongo,W,33,32,60:00
989,2014-10-30,ARI,FLA,@,Mike Smith,L,26,24,59:04
990,2014-11-01,FLA,PHI,h,Roberto Luongo,W,37,36,59:58
991,2014-11-01,PHI,FLA,@,Steve Mason,L,30,28,56:08
992,2014-11-08,FLA,CGY,h,Al Montoya,L,24,19,59:31
993,2014-11-08,CGY,FLA,@,Karri Ramo,,22,18,33:31
994,2014-11-11,FLA,SJS,h,Roberto Luongo,W,26,25,60:00
995,2014-11-11,SJS,FLA,@,Antti Niemi,L,30,26,60:00
996,2014-11-14,FLA,NYI,h,Roberto Luongo,O,34,31,65:00
997,2014-11-14,NYI,FLA,@,Jaroslav Halak,W,38,35,65:00
998,2014-11-24,FLA,MIN,h,Roberto Luongo,L,38,35,59:36
999,2014-11-24,MIN,FLA,@,Niklas Backstrom,W,30,29,59:34
1000,2014-11-26,FLA,CAR,h,Roberto Luongo,W,11,11,30:22
1001,2014-11-26,CAR,FLA,@,Cam Ward,L,28,27,58:20
1002,2014-11-28,FLA,OTT,h,Al Montoya,W,24,22,60:00
1003,2014-11-28,OTT,FLA,@,Craig Anderson,L,46,43,58:38
1004,2014-12-04,FLA,CBJ,h,Roberto Luongo,O,20,17,65:00
1005,2014-12-04,CBJ,FLA,@,Sergei Bobrovsky,W,55,52,65:00
1006,2014-12-06,FLA,BUF,h,Roberto Luongo,W,28,26,60:00
1007,2014-12-06,BUF,FLA,@,Michal Neuvirth,L,37,34,59:04
1008,2014-12-16,FLA,WSH,h,Roberto Luongo,W,24,23,65:00
1009,2014-12-16,WSH,FLA,@,Braden Holtby,O,29,28,65:00
1010,2014-12-22,FLA,PIT,h,Roberto Luongo,W,27,24,64:57
1011,2014-12-22,PIT,FLA,@,Marc-Andre Fleury,O,37,34,65:00
1012,2014-12-28,FLA,TOR,h,Roberto Luongo,W,22,18,59:55
1013,2014-12-28,TOR,FLA,@,James Reimer,L,33,28,58:21
1014,2014-12-30,FLA,MTL,h,Roberto Luongo,O,34,33,65:00
1015,2014-12-30,MTL,FLA,@,Dustin Tokarski,W,37,36,65:00
1016,2014-12-31,FLA,NYR,h,Al Montoya,L,34,29,60:00
1017,2014-12-31,NYR,FLA,@,Henrik Lundqvist,W,20,18,59:52
1018,2015-01-15,FLA,COL,h,Roberto Luongo,L,28,25,58:53
1019,2015-01-15,COL,FLA,@,Semyon Varlamov,W,32,30,59:44
1020,2015-01-17,FLA,EDM,h,Roberto Luongo,O,34,32,65:00
1021,2015-01-17,EDM,FLA,@,Viktor Fasth,W,37,35,65:00
1022,2015-01-19,FLA,VAN,h,Roberto Luongo,L,23,21,58:25
1023,2015-01-19,VAN,FLA,@,Ryan Miller,W,24,23,60:00
1024,2015-01-27,FLA,DET,h,Roberto Luongo,L,17,12,32:23
1025,2015-01-27,DET,FLA,@,Petr Mrazek,W,41,37,60:00
1026,2015-01-29,FLA,CBJ,h,Roberto Luongo,W,33,31,60:00
1027,2015-01-29,CBJ,FLA,@,Curtis McElhinney,L,31,28,58:35
1028,2015-02-05,FLA,LAK,h,Roberto Luongo,W,31,29,60:00
1029,2015-02-05,LAK,FLA,@,Jonathan Quick,L,20,17,58:54
1030,2015-02-08,FLA,NSH,h,Roberto Luongo,O,25,23,64:46
1031,2015-02-08,NSH,FLA,@,Carter Hutton,W,36,34,64:57
1032,2015-02-10,FLA,ANA,h,Roberto Luongo,W,33,31,60:00
1033,2015-02-10,ANA,FLA,@,John Gibson,,18,15,34:03
1034,2015-02-15,FLA,STL,h,Roberto Luongo,O,33,32,64:44
1035,2015-02-15,STL,FLA,@,Brian Elliott,W,41,40,65:00
1036,2015-02-26,FLA,CHI,h,Roberto Luongo,L,28,26,57:56
1037,2015-02-26,CHI,FLA,@,Corey Crawford,W,20,20,59:26
1038,2015-02-28,FLA,BUF,h,Roberto Luongo,W,14,11,60:00
1039,2015-02-28,BUF,FLA,@,Michal Neuvirth,L,46,42,59:06
1040,2015-03-01,FLA,TBL,h,Al Montoya,W,23,20,59:54
1041,2015-03-01,TBL,FLA,@,Ben Bishop,L,26,22,58:29
1042,2015-03-03,FLA,TOR,h,Al Montoya,L,15,12,30:52
1043,2015-03-03,TOR,FLA,@,Jonathan Bernier,W,42,40,60:00
1044,2015-03-05,FLA,DAL,h,Dan Ellis,O,32,29,65:00
1045,2015-03-05,DAL,FLA,@,Jhonas Enroth,W,10,10,32:32
1046,2015-03-07,FLA,NYI,h,Dan Ellis,W,28,25,64:55
1047,2015-03-07,NYI,FLA,@,Michal Neuvirth,O,18,15,64:58
1048,2015-03-12,FLA,WPG,h,Dan Ellis,W,20,18,59:57
1049,2015-03-12,WPG,FLA,@,Michael Hutchinson,L,19,16,58:01
1050,2015-03-17,FLA,MTL,h,Dan Ellis,L,25,22,59:08
1051,2015-03-17,MTL,FLA,@,Dustin Tokarski,W,43,41,60:00
1052,2015-03-19,FLA,DET,h,Roberto Luongo,W,27,26,60:00
1053,2015-03-19,DET,FLA,@,Petr Mrazek,L,32,29,58:19
1054,2015-03-21,FLA,BOS,h,Roberto Luongo,W,27,26,64:58
1055,2015-03-21,BOS,FLA,@,Tuukka Rask,O,25,24,65:00
1056,2015-04-02,FLA,CAR,h,Roberto Luongo,W,32,31,59:58
1057,2015-04-02,CAR,FLA,@,Anton Khudobin,L,35,29,60:00
1058,2015-04-04,FLA,TBL,h,Roberto Luongo,L,22,18,59:41
1059,2015-04-04,TBL,FLA,@,Ben Bishop,W,34,34,60:00
1060,2015-04-05,FLA,MTL,h,Dan Ellis,L,28,24,59:57
1061,2015-04-05,MTL,FLA,@,Carey Price,W,25,24,60:00
1062,2015-04-09,FLA,BOS,h,Roberto Luongo,W,36,34,60:00
1063,2015-04-09,BOS,FLA,@,Tuukka Rask,L,30,26,57:02
1064,2015-04-11,FLA,NJD,h,Al Montoya,W,33,31,60:00
1065,2015-04-11,NJD,FLA,@,Cory Schneider,L,27,24,58:08
1066,2014-10-08,LAK,SJS,h,Jonathan Quick,L,27,23,40:00
1067,2014-10-08,SJS,LAK,@,Antti Niemi,W,34,34,60:00
1068,2014-10-12,LAK,WPG,h,Martin Jones,W,30,29,60:00
1069,2014-10-12,WPG,LAK,@,Ondrej Pavelec,,18,17,37:55
1070,2014-10-14,LAK,EDM,h,Jonathan Quick,W,32,31,60:00
1071,2014-10-14,EDM,LAK,@,Ben Scrivens,,15,12,44:26
1072,2014-10-16,LAK,STL,h,Jonathan Quick,W,43,43,65:00
1073,2014-10-16,STL,LAK,@,Brian Elliott,O,18,18,65:00
1074,2014-10-19,LAK,MIN,h,Jonathan Quick,W,41,40,59:58
1075,2014-10-19,MIN,LAK,@,Niklas Backstrom,L,16,14,58:55
1076,2014-10-23,LAK,BUF,h,Jonathan Quick,W,29,29,59:58
1077,2014-10-23,BUF,LAK,@,Jhonas Enroth,L,39,37,59:36
1078,2014-10-26,LAK,CBJ,h,Jonathan Quick,W,24,22,60:00
1079,2014-10-26,CBJ,LAK,@,Sergei Bobrovsky,L,27,22,59:45
1080,2014-11-06,LAK,NYI,h,Jonathan Quick,O,26,25,64:43
1081,2014-11-06,NYI,LAK,@,Chad Johnson,W,29,28,64:59
1082,2014-11-08,LAK,VAN,h,Jonathan Quick,W,19,18,60:00
1083,2014-11-08,VAN,LAK,@,Ryan Miller,L,22,18,40:00
1084,2014-11-13,LAK,DAL,h,Martin Jones,L,27,25,57:19
1085,2014-11-13,DAL,LAK,@,Kari Lehtonen,W,27,27,60:00
1086,2014-11-15,LAK,ANA,h,Jonathan Quick,W,29,27,62:14
1087,2014-11-15,ANA,LAK,@,Frederik Andersen,O,37,34,62:19
1088,2014-11-18,LAK,FLA,h,Jonathan Quick,W,32,30,60:00
1089,2014-11-18,FLA,LAK,@,Roberto Luongo,L,25,21,40:00
1090,2014-11-20,LAK,CAR,h,Jonathan Quick,W,27,25,60:00
1091,2014-11-20,CAR,LAK,@,Cam Ward,L,39,36,58:04
1092,2014-11-29,LAK,CHI,h,Jonathan Quick,L,24,21,58:53
1093,2014-11-29,CHI,LAK,@,Corey Crawford,W,20,19,59:37
1094,2014-12-02,LAK,BOS,h,Jonathan Quick,W,31,31,60:00
1095,2014-12-02,BOS,LAK,@,Niklas Svedberg,L,34,33,59:31
1096,2014-12-06,LAK,PHI,h,Jonathan Quick,L,16,14,58:46
1097,2014-12-06,PHI,LAK,@,Steve Mason,W,38,37,59:59
1098,2014-12-18,LAK,STL,h,Jonathan Quick,W,28,24,59:57
1099,2014-12-18,STL,LAK,@,Martin Brodeur,L,37,31,57:40
1100,2014-12-20,LAK,ARI,h,Jonathan Quick,W,17,15,60:00
1101,2014-12-20,ARI,LAK,@,Devan Dubnyk,L,35,31,58:47
1102,2014-12-22,LAK,CGY,h,Jonathan Quick,O,28,24,64:07
1103,2014-12-22,CGY,LAK,@,Jonas Hiller,W,34,31,62:56
1104,2014-12-27,LAK,SJS,h,Jonathan Quick,W,22,21,59:40
1105,2014-12-27,SJS,LAK,@,Antti Niemi,L,29,26,57:19
1106,2015-01-03,LAK,NSH,h,Martin Jones,O,16,12,49:18
